event,sentence
"('Kirilenko,Andrei', 'pts', '10')","Williams had _STAT_ points and nine assists, Paul Millsap had _STAT_ points and nine rebounds and PLAYER_FIRST PLAYER_LAST added STAT points for Utah."
"('Millsap,Paul', 'trb', '9')","Williams had STAT assists, PLAYER_FIRST PLAYER_LAST had STAT rebounds and Andrei Kirilenko added _STAT_ for Utah."
"('Millsap,Paul', 'pts', '11')","Williams had _STAT_ points and nine assists, PLAYER_FIRST PLAYER_LAST had STAT points and nine rebounds and Andrei Kirilenko added _STAT_ points for Utah."
"('Millsap,Paul', 'trb', '9')","Williams had STAT assists, PLAYER_FIRST PLAYER_LAST had STAT rebounds and Andrei Kirilenko added _STAT_ for Utah."
"('Andersen,Chris', 'pts', '7')",PLAYER_LAST finished with STAT points.
"('DEN', 'fg3', '12')","As a team, the Nuggets went 22 for 24 at the line, compared to 12 for 21 for the Warriors."
"('Ellis,Monta', 'fg', '7')","PLAYER_LAST was only STAT of 22 from the floor, including 2 of 8 from 3 point range."
"('Ellis,Monta', 'fg3', '2')","PLAYER_LAST was only 7 of 22 from the floor, including STAT of 8 from 3 point range."
"('Anthony,Carmelo', 'ft', '17')",The STAT free throws are the most PLAYER_LAST has had without a miss in his career.
"('Anthony,Carmelo', 'trb', '9')","""I don't know when's the last time I saw that many free throws,"" said Anthony, who added STAT rebounds and five assists."
"('Anthony,Carmelo', 'ast', '5')","""I don't know when's the last time I saw that many free throws,"" said Anthony, who added nine rebounds and STAT assists."
"('Harrington,Al', 'pts', '19')", PLAYER_FIRST PLAYER_LAST scored STAT points against his former team while Ty Lawson added 15 for Denver (8 6).
"('Ellis,Monta', 'pts', '20')","PLAYER_FIRST PLAYER_LAST scored STAT points to lead Golden State, which lost for only the second time in seven home games this season."
"('Ellis,Monta', 'fg', '7')","PLAYER_FIRST PLAYER_LAST scored _STAT_ to lead Golden State, which lost for only the second time in STAT home games this season."
"('GSW', 'fg3', '6')",Golden State led by six early but fell behind 45 42 on Harrington's third 3 pointer of the second quarter.
"('Paul,Chris', 'fg3', '3')","""For the past STAT or four games, we've just been getting by,"" PLAYER_LAST said."
"('Butler,Rasual', 'pts', '2')","On Wednesday at Minnesota, the Clippers lost by STAT after PLAYER_FIRST PLAYER_LAST missed a 3 point shot at the buzzer."
"('Butler,Rasual', 'fg3', '0')","On Wednesday at Minnesota, the Clippers lost by two after PLAYER_FIRST PLAYER_LAST missed a 3 point shot at the buzzer."
"('Griffin,Blake', 'pts', '24')"," seconds left, and PLAYER_FIRST PLAYER_LAST added STAT points and _STAT_ rebounds to help the Clippers beat New Orleans 99 95 on Monday night."
"('Griffin,Blake', 'trb', '13')"," seconds left, and PLAYER_FIRST PLAYER_LAST added STAT rebounds to help the Clippers beat New Orleans 99 95 on Monday night."
"('Paul,Chris', 'pts', '14')",Hornets point guard PLAYER_FIRST PLAYER_LAST finished with STAT points and six assists.
"('Paul,Chris', 'ast', '6')",Hornets point guard PLAYER_FIRST PLAYER_LAST finished with STAT assists.
"('LAC', 'pts', '99')"," seconds left, and Blake Griffin added _STAT_ points and _STAT_ rebounds to help the Clippers beat New Orleans 99 95 on Monday night."
"('Jamison,Antawn', 'pts', '12')",Daniel Gibson scored 15 for the Cavaliers and PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds in a reserve role.
"('Jamison,Antawn', 'trb', '10')",Daniel Gibson scored 15 for the Cavaliers and PLAYER_FIRST PLAYER_LAST had STAT rebounds in a reserve role.
"('Gibson,Daniel', 'pts', '15')",PLAYER_FIRST PLAYER_LAST scored STAT for the Cavaliers and Antawn Jamison had _STAT_ points and _STAT_ rebounds in a reserve role.
"('CLE', 'fg3', '3')","Rush finished with _STAT_ for Indiana, which finished with 12 3 pointers, compared to three for Cleveland."
"('CLE', 'fg3', '3')","Rush finished with _STAT_ for Indiana, which finished with 12 3 pointers, compared to three for Cleveland."
"('Sessions,Ramon', 'pts', '15')"," PLAYER_FIRST PLAYER_LAST had STAT points, six rebounds and five assists for Cleveland (5 8), which lost its third consecutive game."
"('Sessions,Ramon', 'trb', '6')"," PLAYER_FIRST PLAYER_LAST had 15 STAT rebounds and five assists for Cleveland (5 8), which lost its third consecutive game."
"('Sessions,Ramon', 'ast', '5')"," PLAYER_FIRST PLAYER_LAST had 15 six rebounds and STAT assists for Cleveland (5 8), which lost its third consecutive game."
"('Rush,Brandon', 'pts', '16')","""We definitely carried it over from last night,"" said Rush, who scored STAT against the Cavaliers."
"('Graham,Joey', 'pts', '11')",PLAYER_FIRST PLAYER_LAST had STAT points.
"('Rush,Brandon', 'pts', '16')","PLAYER_LAST finished with STAT points for Indiana, which finished with 12 3 pointers, compared to three for Cleveland."
"('IND', 'fg3', '12')","Rush finished with _STAT_ for Indiana, which finished with 12 3 pointers, compared to three for Cleveland."
"('IND', 'pts', '100')", Indiana has held its last four opponents under 100 points.
"('CLE', 'ast', '15')"," Ramon Sessions had 15 six rebounds and five assists for Cleveland (5 8), which lost its third consecutive game."
"('CLE', 'orb', '10')",Daniel Gibson scored 15 for the Cavaliers and Antawn Jamison had _STAT_ rebounds in a reserve role.
"('Lopez,Brook', 'fg', '12')"," Lopez, who was STAT of 19 from the field, led the team in the first half with 21 points."
"('Morrow,Anthony', 'ft', '3')","Harris made a free throw a second later, and PLAYER_LAST hit STAT more down the stretch."
"('NJN', 'ft', '25')",The Nets made 25 of 33 attempts from the free throw line.
"('Johnson,Joe', 'pts', '16')",PLAYER_FIRST PLAYER_LAST scored STAT points and Al Horford had _STAT_ points and 10 rebounds.
"('Harris,Devin', 'fg3', '3')","PLAYER_LAST made a free throw a second later, and Morrow hit STAT more down the stretch."
"('Horford,Al', 'pts', '14')",Joe Johnson scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT points and 10 rebounds.
"('Horford,Al', 'trb', '10')",Joe Johnson PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Young,Thaddeus', 'pts', '15')","Speights scored 12 of his _STAT_ points after halftime, and PLAYER_FIRST PLAYER_LAST scored 11 of his STAT after halftime."
"('WAS', 'pts', '116')", seconds left sent the game to the extra period in the Wizards' 116 115 win on Nov.
"('Speights,Marreese', 'pts', '16')","PLAYER_LAST scored 12 of his STAT points after halftime, and Thaddeus Young scored 11 of his 15 after halftime."
"('Wall,John', 'pts', '25')", PLAYER_LAST scored his STAT points after halftime following an 0 for 5 performance from the field in the first half.
"('Blatche,Andray', 'pts', '17')","Young finished with 19 points, PLAYER_FIRST PLAYER_LAST had STAT points and 12 rebounds, and Arenas had STAT points and seven assists."
"('Blatche,Andray', 'trb', '12')","Young finished with 19 PLAYER_FIRST PLAYER_LAST had STAT rebounds, and Arenas had seven assists."
"('Blatche,Andray', 'pts', '17')","Young finished with 19 points, PLAYER_FIRST PLAYER_LAST had STAT points and 12 rebounds, and Arenas had STAT points and seven assists."
"('Young,Thaddeus', 'fg', '7')","PLAYER_LAST finished with 19 Andray Blatche had 12 rebounds, and Arenas had STAT assists."
"('Young,Nick', 'pts', '19')","PLAYER_LAST finished with STAT points, Andray Blatche had _STAT_ points and 12 rebounds, and Arenas had _STAT_ points and seven assists."
"('Young,Nick', 'fg', '7')","PLAYER_LAST finished with 19 Andray Blatche had 12 rebounds, and Arenas had STAT assists."
"('Arenas,Gilbert', 'pts', '17')","Young finished with 19 points, Andray Blatche had STAT points and 12 rebounds, and PLAYER_LAST had STAT points and seven assists."
"('Arenas,Gilbert', 'pts', '17')","Young finished with 19 points, Andray Blatche had STAT points and 12 rebounds, and PLAYER_LAST had STAT points and seven assists."
"('Arenas,Gilbert', 'ast', '7')","Young finished with 19 Andray Blatche had 12 rebounds, and PLAYER_LAST had STAT assists."
"('Wall,John', 'fg3', '3')"," seconds left in regulation, giving PLAYER_LAST a chance to pull off the unusual STAT point play that tied the score."
"('Felton,Raymond', 'pts', '16')", PLAYER_LAST finished with STAT points and nine assists.
"('Felton,Raymond', 'ast', '9')", PLAYER_LAST finished with STAT assists.
"('Fields,Landry', 'pts', '14')","PLAYER_LAST nailed a 3 pointer STAT seconds later, and followed Augustin's jumper by making a gift layup after a careless Charlotte turnover in its backcourt."
"('Jackson,Stephen', 'pts', '18')",PLAYER_FIRST PLAYER_LAST had STAT after a miserable start.
"('Wallace,Gerald', 'fg3', '0')","But Charlotte had a 9 STAT spurt to start the fourth, then pulled to 91 89 on a basket by PLAYER_LAST with 8:40 to play."
"('Nowitzki,Dirk', 'fg3', '3')","Dallas rolled to an 11 0 lead in the first 4 1/2 minutes, capped by Nowitzki's STAT pointer."
"('DET', 'fg3', '3')","Detroit held a 61 56 advantage after three quarters, with Nowitzki's _STAT_ keeping Dallas close."
"('Stuckey,Rodney', 'pts', '19')", Tayshaun Prince scored a season high STAT points and PLAYER_FIRST PLAYER_LAST also had STAT for the Pistons.
"('Stuckey,Rodney', 'pts', '19')", Tayshaun Prince scored a season high STAT points and PLAYER_FIRST PLAYER_LAST also had STAT for the Pistons.
"('DAL', 'tov', '8')",Detroit missed eight of its first nine field goal attempts with two turnovers as Dallas went up by as many as 14.
"('DAL', 'fg3', '6')",Butler had Dallas' first six of the fourth quarter to fuel the comeback.
"('DET', 'pts', '84')","Richard Hamilton helped Detroit rally, making two free throws with 1:01 left to trim Dallas' lead to 84 82."
"('Marion,Shawn', 'pts', '4')","Dallas F PLAYER_FIRST PLAYER_LAST missed the morning shootaround with an illness, and was able to play only 15 minutes, scoring STAT points."
"('Nowitzki,Dirk', 'fg3', '3')","LLAS    For STAT quarters, PLAYER_FIRST PLAYER_LAST was practically flying solo."
"('Nowitzki,Dirk', 'fg3', '3')","Detroit held a 61 56 advantage after STAT quarters, with Nowitzki's _STAT_ keeping Dallas close."
"('Prince,Tayshaun', 'pts', '19')", PLAYER_FIRST PLAYER_LAST scored a season high STAT points and Rodney Stuckey also had STAT for the Pistons.
"('Prince,Tayshaun', 'pts', '19')", PLAYER_FIRST PLAYER_LAST scored a season high STAT points and Rodney Stuckey also had STAT for the Pistons.
"('Nowitzki,Dirk', 'fg', '13')","PLAYER_LAST went STAT for 23 from the field, hitting all three of his 3 point attempts, and converted STAT of _STAT_ free throws."
"('Nowitzki,Dirk', 'ft', '13')","PLAYER_LAST went STAT for 23 from the field, hitting all three of his 3 point attempts, and converted STAT of _STAT_ free throws."
"('Nowitzki,Dirk', 'fg3', '3')","PLAYER_LAST went 13 for 23 from the field, hitting all STAT of his STAT point attempts, and converted 13 of _STAT_ free throws."
"('Nowitzki,Dirk', 'fg3', '3')","PLAYER_LAST went 13 for 23 from the field, hitting all STAT of his STAT point attempts, and converted 13 of _STAT_ free throws."
"('Nowitzki,Dirk', 'fg', '13')","PLAYER_LAST went STAT for 23 from the field, hitting all three of his 3 point attempts, and converted STAT of _STAT_ free throws."
"('Nowitzki,Dirk', 'ft', '13')","PLAYER_LAST went STAT for 23 from the field, hitting all three of his 3 point attempts, and converted STAT of _STAT_ free throws."
"('Gibson,Taj', 'pts', '16')","USC product PLAYER_FIRST PLAYER_LAST had STAT points and 12 rebounds, and Luol Deng scored 11 of his _STAT_ points in the first quarter."
"('Gibson,Taj', 'trb', '12')","USC product PLAYER_FIRST PLAYER_LAST had STAT rebounds, and Luol Deng scored 11 of his _STAT_ in the first quarter."
"('Deng,Luol', 'pts', '13')","USC product Taj Gibson had _STAT_ points and 12 rebounds, and PLAYER_FIRST PLAYER_LAST scored 11 of his STAT points in the first quarter."
"('Dooling,Keyon', 'pts', '18')","PLAYER_FIRST PLAYER_LAST scored STAT points for the Bucks, who dropped their fourth straight."
"('Gibson,Daniel', 'pts', '12')","Anthony Parker added 14 points, PLAYER_FIRST PLAYER_LAST STAT and Anderson Varejao had _STAT_ rebounds for Cleveland."
"('Williams,Mo', 'fg3', '2')"," Playing with a sprained right thumb, PLAYER_LAST scored Cleveland's final eight as the Cavs avoided dropping to STAT 5 at home."
"('Varejao,Anderson', 'trb', '13')",Anthony Parker added 14 Daniel Gibson 12 and PLAYER_FIRST PLAYER_LAST had STAT rebounds for Cleveland.
"('Jennings,Brandon', 'pts', '3')"," Game notes
 PLAYER_LAST is 12 of 47 from the field in his last STAT games."
"('Jennings,Brandon', 'pts', '3')","It was a brutal all around game for Jennings, who scored just STAT points on 1 of 10 shooting."
"('Jennings,Brandon', 'fg', '1')","It was a brutal all around game for Jennings, who scored just three on STAT of 10 shooting."
"('Jennings,Brandon', 'fg3', '1')","It was a brutal all around game for Jennings, who scored just three on STAT of 10 shooting."
"('Parker,Anthony', 'pts', '14')","PLAYER_FIRST PLAYER_LAST added STAT points, Daniel Gibson 12 and Anderson Varejao had _STAT_ rebounds for Cleveland."
"('Williams,Mo', 'pts', '25')","Williams, who finished with STAT points, drove left on Jennings before hitting his step back jumper as the horn sounded."
"('Stojakovic,Peja', 'pts', '7')",Bayless played 15 minutes and PLAYER_LAST scored STAT points in 6 minutes.
"('Turner,Evan', 'fg', '0')","Evans led Toronto with eight in the third, helping the Raptors carry a 16 point advantage into the final quarter."
"('Turner,Evan', 'fg3', '0')","Evans led Toronto with eight in the third, helping the Raptors carry a 16 point advantage into the final quarter."
"('Holiday,Jrue', 'trb', '7')",Holiday's STAT rebounds were a season high.
"('Young,Thaddeus', 'pts', '14')","Andre Iguodala scored 17 points, Jrue Holiday had 16 and PLAYER_FIRST PLAYER_LAST STAT for Philadelphia."
"('Holiday,Jrue', 'pts', '16')","Andre Iguodala scored 17 points, PLAYER_FIRST PLAYER_LAST had STAT and Thaddeus Young 14 for Philadelphia."
"('Williams,Lou', 'pts', '8')","After going 2 for STAT from the field Tuesday night, Sixers guard PLAYER_FIRST PLAYER_LAST struggled again in this one, finishing 1 for 11."
"('Williams,Lou', 'fg', '1')","After going 2 for 8 from the field Tuesday night, Sixers guard PLAYER_FIRST PLAYER_LAST struggled again in this STAT, finishing STAT for 11."
"('Williams,Lou', 'fg3', '1')","After going 2 for 8 from the field Tuesday night, Sixers guard PLAYER_FIRST PLAYER_LAST struggled again in this STAT, finishing STAT for 11."
"('Turner,Evan', 'pts', '2')","Evans, who played STAT seasons with Philadelphia before being traded to Toronto, said thinking about fans gives him extra drive when he's on the court."
"('Iguodala,Andre', 'pts', '17')","PLAYER_FIRST PLAYER_LAST scored STAT points, Jrue Holiday had 16 and Thaddeus Young 14 for Philadelphia."
"('Turner,Evan', 'pts', '2')","Two of Philadelphia's starters, center Spencer Hawes and rookie swingman PLAYER_FIRST Turner, failed to score in the opening half."
"('Evans,Reggie', 'fg3', '0')","PLAYER_LAST led Toronto with eight in the third, helping the Raptors carry a 16 point advantage into the final quarter."
"('Stojakovic,Peja', 'pts', '7')","Bargnani scored STAT points in the second, and PLAYER_LAST had STAT more, giving Toronto a 62 43 lead at the half."
"('Stojakovic,Peja', 'pts', '7')","Bargnani scored STAT points in the second, and PLAYER_LAST had STAT more, giving Toronto a 62 43 lead at the half."
"('CHA', 'fg3', '2')",He hit 9 of 18 shots and overcame six turnovers to deliver the Knicks their second win over Charlotte in two nights.
"('CHA', 'fg3', '2')","Thomas' three point play with 1:29 left put Charlotte ahead, but Stoudemire's two free throws 10 seconds later put New York up to stay."
"('Chandler,Wilson', 'pts', '21')"," PLAYER_FIRST PLAYER_LAST scored STAT points for New York, which had lost six straight before its current, confidence boosting surge."
"('Brown,Derrick', 'pts', '4')","""I almost went to Stanford, so for STAT years he's been my favorite,"" PLAYER_LAST said."
