event,sentence
"('Oladipo,Victor', 'pts', '18')",PLAYER_FIRST PLAYER_LAST made three 3 pointers and scored STAT points.
"('Collison,Darren', 'pts', '21')",PLAYER_LAST scored 10 of his season high STAT points in the fourth quarter and added six assists.
"('Collison,Darren', 'ast', '6')",PLAYER_LAST scored 10 of his season high _STAT_ in the fourth quarter and added STAT assists.
"('SAC', 'pts', '116')","DeMarcus Cousins had _STAT_ points and 13 rebounds, leading the Kings to a 116 101 victory over the slumping Thunder on Wednesday night."
"('Koufos,Kosta', 'pts', '9')", PLAYER_LAST led the productive Sacramento reserves with STAT points and 10 rebounds.
"('Koufos,Kosta', 'trb', '10')", PLAYER_LAST led the productive Sacramento reserves with nine STAT rebounds.
"('Westbrook,Russell', 'pts', '31')"," PLAYER_LAST nearly had his sixth triple double of the season, getting STAT points, _STAT_ rebounds and nine assists."
"('Westbrook,Russell', 'trb', '11')"," PLAYER_LAST nearly had his sixth triple double of the season, getting 31 STAT rebounds and nine assists."
"('Westbrook,Russell', 'ast', '9')"," PLAYER_LAST nearly had his sixth triple double of the season, getting 31 _STAT_ rebounds and STAT assists."
"('Gay,Rudy', 'pts', '17')",PLAYER_LAST said he fought through a stomach virus in scoring 15 of his STAT points in the final two quarters.
"('McLemore,Ben', 'pts', '9')",PLAYER_FIRST PLAYER_LAST scored all STAT of his points during a productive first half stretch and Ty Lawson added eight and four assists.
"('McLemore,Ben', 'fg', '4')",PLAYER_FIRST PLAYER_LAST scored all nine of his during a productive first half stretch and Ty Lawson added eight and STAT assists.
"('SAC', 'fg3', '12')",The Kings had 12 3 pointers in evening their home record at 4 4.
"('Lee,David', 'pts', '15')",PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds as the Spurs reserves outscored their starters 56 53.
"('Lee,David', 'trb', '12')",PLAYER_FIRST PLAYER_LAST had STAT rebounds as the Spurs reserves outscored their starters 56 53.
"('Bertans,Davis', 'fg', '6')","LOOKING BACK A STAT foot 10 forward, PLAYER_LAST spent much of the last five years playing in Europe and recovering from ACL injuries."
"('Horford,Al', 'pts', '12')","PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds in his second home game since signing a four year, $113 million contract with Boston this summer."
"('Horford,Al', 'trb', '10')","PLAYER_FIRST PLAYER_LAST had STAT rebounds in his second home game since signing a four year, $113 million contract with Boston this summer."
"('Crowder,Jae', 'pts', '18')",PLAYER_FIRST PLAYER_LAST scored 10 of his STAT points in the first quarter.
"('BOS', 'orb', '8')", Isaiah Thomas finished with _STAT_ with eight assists and Avery Bradley had eight rebounds for the Celtics.
"('BOS', 'orb', '8')", Isaiah Thomas finished with _STAT_ with eight assists and Avery Bradley had eight rebounds for the Celtics.
"('BOS', 'fg3', '12')","Al Horford had _STAT_ rebounds in his second home game since signing a four year, $113 million contract with Boston this summer."
"('Bertans,Davis', 'pts', '15')","15 overall pick by the Pacers in the 2011 draft, said he had no memory of Bertans' name from that night."
"('Bertans,Davis', 'fg3', '3')","Bertans, who set his career high with 11 against Charlotte on Wednesday, broke it in the first STAT quarters against Boston."
"('Thomas,Isaiah', 'pts', '24')", PLAYER_FIRST PLAYER_LAST finished with STAT points with eight assists and Avery Bradley had _STAT_ points and eight rebounds for the Celtics.
"('Thomas,Isaiah', 'ast', '8')", PLAYER_FIRST PLAYER_LAST finished with _STAT_ with STAT assists and Avery Bradley had STAT rebounds for the Celtics.
"('Thomas,Isaiah', 'ast', '8')", PLAYER_FIRST PLAYER_LAST finished with _STAT_ with STAT assists and Avery Bradley had STAT rebounds for the Celtics.
"('Bradley,Avery', 'fg', '8')", Isaiah Thomas finished with _STAT_ with STAT assists and PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Celtics.
"('Bradley,Avery', 'trb', '8')", Isaiah Thomas finished with _STAT_ with STAT assists and PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Celtics.
"('Bradley,Avery', 'pts', '19')", Isaiah Thomas finished with _STAT_ points with eight assists and PLAYER_FIRST PLAYER_LAST had STAT points and eight rebounds for the Celtics.
"('Bradley,Avery', 'fg', '8')", Isaiah Thomas finished with _STAT_ with STAT assists and PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Celtics.
"('Bradley,Avery', 'trb', '8')", Isaiah Thomas finished with _STAT_ with STAT assists and PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Celtics.
"('Bertans,Davis', 'fg3', '3')",PLAYER_LAST also hit a STAT to start the fourth.
"('Mills,Patty', 'pts', '19')"," PLAYER_FIRST PLAYER_LAST scored STAT off the bench, sinking a 3 pointer with 45 seconds left after the Celtics made it a one possession game."
"('Vucevic,Nikola', 'pts', '17')","Serge Ibaka led Orlando with 19 points, while PLAYER_FIRST PLAYER_LAST contributed STAT points and STAT rebounds."
"('Vucevic,Nikola', 'trb', '17')",Serge Ibaka led Orlando with 19 while PLAYER_FIRST PLAYER_LAST contributed STAT STAT rebounds.
"('Vucevic,Nikola', 'pts', '17')","Serge Ibaka led Orlando with 19 points, while PLAYER_FIRST PLAYER_LAST contributed STAT points and STAT rebounds."
"('Vucevic,Nikola', 'trb', '17')",Serge Ibaka led Orlando with 19 while PLAYER_FIRST PLAYER_LAST contributed STAT STAT rebounds.
"('Green,Jeff', 'pts', '7')",PLAYER_LAST had STAT points.
"('Beal,Bradley', 'pts', '14')",scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT as all five Washington starters scored in double figures.
"('Fournier,Evan', 'pts', '11')","Payton scored 15, all in the second half, and PLAYER_FIRST PLAYER_LAST had STAT as Orlando lost its third straight."
"('Ibaka,Serge', 'pts', '19')","PLAYER_FIRST PLAYER_LAST led Orlando with STAT points, while Nikola Vucevic contributed _STAT_ points and _STAT_ rebounds."
"('ORL', 'fg3', '7')",Orlando used its defense to fuel the comeback from a 26 7 first quarter deficit.
"('Augustin,D.J.', 'fg', '3')",PLAYER_LAST made a STAT point play and then hit a STAT pointer that gave Orlando an 83 79 advantage with 5:47 left in the game.
"('Augustin,D.J.', 'fg', '3')",PLAYER_LAST made a STAT point play and then hit a STAT pointer that gave Orlando an 83 79 advantage with 5:47 left in the game.
"('Love,Kevin', 'fg3', '7')","PLAYER_LAST hit STAT 3 pointers while Irving, who made his first 10 shots, scored _STAT_ in the first quarter."
"('CLE', 'fg3', '20')",The Cavaliers made 20 of 43 3 point attempts and have made at least 10 3 pointers in every game this season.
"('CLE', 'fg', '43')",The Cavaliers made 20 of 43 3 point attempts and have made at least 10 3 pointers in every game this season.
"('Nowitzki,Dirk', 'pts', '15')"," PLAYER_FIRST Nowitzki, who appeared in only his fifth game of the season because of an injured right Achilles, scored STAT points for Dallas."
"('DAL', 'fg3', '8')",The Mavericks (2 13) have lost eight straight.
"('Irving,Kyrie', 'fg', '10')","Love hit seven 3 pointers while Irving, who made his first STAT shots, scored _STAT_ in the first quarter."
"('Williams,Deron', 'pts', '4')",Mavericks guard PLAYER_FIRST PLAYER_LAST (strained left calf) returned after missing the last STAT games.
"('James,LeBron', 'pts', '19')","James, playing in his 1,000th regular season game, had STAT points and 11 assists."
"('James,LeBron', 'ast', '11')","James, playing in his 1,000th regular season game, had STAT assists."
"('CHO', 'pts', '111')"," seconds left in overtime, and the New York Knicks beat the Charlotte Hornets 113 111 on Friday night."
"('NYK', 'pts', '113')"," seconds left in overtime, and the New York Knicks beat the Charlotte Hornets 113 111 on Friday night."
"('Rose,Derrick', 'pts', '16')", PLAYER_FIRST PLAYER_LAST added STAT points and blocked Kemba Walker's 3 pointer that would have won it just before the buzzer.
"('Batum,Nicolas', 'pts', '18')","Marco Belinelli scored 19 points, PLAYER_FIRST PLAYER_LAST had STAT and Walker added 17 for the Hornets, who have lost four straight games."
"('Belinelli,Marco', 'pts', '19')","PLAYER_FIRST PLAYER_LAST scored STAT points, Nicolas Batum had 18 and Walker added 17 for the Hornets, who have lost four straight games."
"('Porzingis,Kristaps', 'pts', '16')", PLAYER_FIRST PLAYER_LAST also scored STAT points in the Knicks' sixth straight home victory.
"('Walker,Kemba', 'pts', '17')","Marco Belinelli scored 19 points, Nicolas Batum had 18 and PLAYER_LAST added STAT for the Hornets, who have lost four straight games."
"('Lee,Courtney', 'fg3', '2')","We had really enough for STAT and Al (Jefferson), Jeremy (Lin) and PLAYER_FIRST all made a lot more money."
"('Lee,Courtney', 'pts', '12')",Former Hornets guard PLAYER_FIRST PLAYER_LAST finished with STAT points in the opener of a home and home series.
"('Butler,Jimmy', 'pts', '26')",PLAYER_FIRST PLAYER_LAST and Dwayne Wade had STAT points apiece to lead the Bulls to a 105 89 victory over the Philadelphia 76ers on Friday night.
"('CHI', 'pts', '105')",Jimmy Butler and Dwayne Wade had _STAT_ points apiece to lead the Bulls to a 105 89 victory over the Philadelphia 76ers on Friday night.
"('PHI', 'pts', '89')",Jimmy Butler and Dwayne Wade had _STAT_ points apiece to lead the Bulls to a 105 89 victory over the Philadelphia 76ers on Friday night.
"('Gibson,Taj', 'pts', '12')","PLAYER_FIRST PLAYER_LAST added STAT points for the Bulls, who finished a six game road trip with a 4 2 record."
"('Gibson,Taj', 'fg', '4')","PLAYER_FIRST PLAYER_LAST added _STAT_ for the Bulls, who finished a six game road trip with a STAT 2 record."
"('Ilyasova,Ersan', 'pts', '14')"," PLAYER_FIRST PLAYER_LAST had STAT points to pace Philadelphia, which certainly could've used Embiid."
"('Wade,Dwyane', 'pts', '26')",Jimmy Butler and Dwayne PLAYER_LAST had STAT points apiece to lead the Bulls to a 105 89 victory over the Philadelphia 76ers on Friday night.
"('CHI', 'fg3', '6')","Taj Gibson added _STAT_ for the Bulls, who finished a six game road trip with a 4 2 record."
"('Johnson,Wesley', 'fg', '1')",Pistons: Guard Stanley PLAYER_LAST was suspended for STAT game after an unspecified violation of team rules.
"('Johnson,Wesley', 'fg3', '1')",Pistons: Guard Stanley PLAYER_LAST was suspended for STAT game after an unspecified violation of team rules.
"('Caldwell-Pope,Kentavious', 'pts', '16')", PLAYER_FIRST Caldwell Pope had STAT points and a career high _STAT_ assists for Detroit and Andre Drummond had STAT points and _STAT_ rebounds.
"('Caldwell-Pope,Kentavious', 'ast', '10')", PLAYER_FIRST Caldwell Pope had a career high STAT assists for Detroit and Andre Drummond had STAT rebounds.
"('Caldwell-Pope,Kentavious', 'pts', '16')", PLAYER_FIRST Caldwell Pope had STAT points and a career high _STAT_ assists for Detroit and Andre Drummond had STAT points and _STAT_ rebounds.
"('Caldwell-Pope,Kentavious', 'ast', '10')", PLAYER_FIRST Caldwell Pope had a career high STAT assists for Detroit and Andre Drummond had STAT rebounds.
"('Redick,J.J.', 'pts', '24')","PLAYER_LAST and Blake Griffith each had STAT points for the Clippers, while Chris Paul had eight points to go with 15 assists."
"('Leuer,Jon', 'fg', '5')",The Pistons got at least _STAT_ from all STAT starters and PLAYER_FIRST PLAYER_LAST added _STAT_ rebounds off the bench.
"('Leuer,Jon', 'pts', '11')",The Pistons got at least _STAT_ points from all five starters and PLAYER_FIRST PLAYER_LAST added STAT points and STAT rebounds off the bench.
"('Leuer,Jon', 'trb', '11')",The Pistons got at least _STAT_ from all five starters and PLAYER_FIRST PLAYER_LAST added STAT STAT rebounds off the bench.
"('Leuer,Jon', 'pts', '11')",The Pistons got at least _STAT_ points from all five starters and PLAYER_FIRST PLAYER_LAST added STAT points and STAT rebounds off the bench.
"('Leuer,Jon', 'trb', '11')",The Pistons got at least _STAT_ from all five starters and PLAYER_FIRST PLAYER_LAST added STAT STAT rebounds off the bench.
"('Paul,Chris', 'pts', '8')","Redick and Blake Griffith each had _STAT_ points for the Clippers, while PLAYER_FIRST PLAYER_LAST had STAT points to go with 15 assists."
"('DET', 'pts', '108')","The Pistons blew an 18 point lead in the third quarter, but rallied down the stretch to beat the Los Angeles Clippers 108 97."
"('Drummond,Andre', 'pts', '16')", Kentavious Caldwell Pope had STAT points and a career high _STAT_ assists for Detroit and PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds.
"('Drummond,Andre', 'trb', '10')", Kentavious Caldwell Pope had a career high STAT assists for Detroit and PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Drummond,Andre', 'pts', '16')", Kentavious Caldwell Pope had STAT points and a career high _STAT_ assists for Detroit and PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds.
"('Drummond,Andre', 'trb', '10')", Kentavious Caldwell Pope had a career high STAT assists for Detroit and PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Griffin,Blake', 'pts', '24')","Redick and PLAYER_FIRST Griffith each had STAT points for the Clippers, while Chris Paul had eight points to go with 15 assists."
"('LAC', 'fg3', '7')"," The Clippers lost for just the second time in 13 games, falling to 7 1 on the road."
"('Howard,Dwight', 'pts', '4')",PLAYER_FIRST PLAYER_LAST was held to STAT points on 2 for 9 shooting.
"('Howard,Dwight', 'fg', '2')",PLAYER_FIRST PLAYER_LAST was held to four on STAT for 9 shooting.
"('ATL', 'pts', '68')",The _STAT_ points were the fewest the Jazz have allowed this season and the fewest the Hawks have scored by 24.
"('Hill,George', 'pts', '23')",PLAYER_LAST finished with STAT and Gobert notched double double No.
"('Schroder,Dennis', 'pts', '16')", PLAYER_FIRST PLAYER_LAST scored a team high STAT for the Hawks (10 6) and Paul Millsap added 11.
"('UTA', 'pts', '95')",Gordon Hayward scored _STAT_ points as the Utah Jazz beat the Atlanta Hawks 95 68.
"('Hayward,Gordon', 'pts', '24')",PLAYER_FIRST PLAYER_LAST scored STAT points as the Utah Jazz beat the Atlanta Hawks 95 68.
"('Snell,Tony', 'pts', '16')"," Antetokounmpo scored _STAT_ points and added 11 assists, while PLAYER_LAST had a season high STAT points."
"('MIL', 'fg3', '12')","The Raptors have won 11 of the last 12 meetings, and six straight in Milwaukee."
"('Ross,Terrence', 'pts', '8')","""We need to get all the wins we can on a road trip,"" said PLAYER_FIRST Ross, who finished with STAT points."
"('Antetokounmpo,Giannis', 'pts', '29')"," PLAYER_LAST scored STAT points and added 11 assists, while Snell had a season high 16 points."
"('Antetokounmpo,Giannis', 'ast', '11')"," PLAYER_LAST added STAT assists, while Snell had a season high 16 points."
"('Conley,Mike', 'pts', '16')","PLAYER_FIRST Conley, who came off the bench, led Memphis with STAT points but shot only 5 of 15 from the field."
"('Conley,Mike', 'fg', '5')","PLAYER_FIRST Conley, who came off the bench, led Memphis with _STAT_ but shot only STAT of 15 from the field."
"('Johnson,Tyler', 'fg', '8')","""We were a little behind the STAT ball with Goran being out,"" PLAYER_FIRST PLAYER_LAST said."
"('Gasol,Marc', 'blk', '5')","PLAYER_FIRST PLAYER_LAST had a season high STAT blocks, but only one rebound."
"('MIA', 'fg3', '12')","Whiteside, who had 12 rebounds, has led the Heat in rebounding in all 15 games this season."
"('MIA', 'fg3', '12')", James Johnson added Josh Richardson finished with 12 for Miami.
"('Johnson,James', 'pts', '13')", PLAYER_FIRST PLAYER_LAST added STAT points and Josh Richardson finished with 12 for Miami.
"('Whiteside,Hassan', 'trb', '12')","Whiteside, who had STAT rebounds, has led the Heat in rebounding in all 15 games this season."
"('MIA', 'fg3', '12')","Miami made up for the personnel shortage by hitting 12 of 31 outside the arc and forcing 18 turnovers, leading to 23 points."
"('Richardson,Josh', 'pts', '12')", James Johnson added _STAT_ points and PLAYER_FIRST PLAYER_LAST finished with STAT for Miami.
"('MEM', 'fg3', '4')",UP NEXT Heat: Return home Saturday night after a four game road trip to face the Grizzlies.
"('Turner,Myles', 'pts', '16')"," Rodney Stuckey scored 18 points, and Al Jefferson and PLAYER_FIRST PLAYER_LAST each finished with STAT points."
"('IND', 'ast', '25')",The Pacers finished with _STAT_ assists Friday night.
"('BRK', 'fg3', '11')","After an 11 0 Nets run in the first quarter, Indiana trailed by seven points."
