event,sentence
"('Gasol,Marc', 'pts', '17')","PLAYER_FIRST PLAYER_LAST and Zach Randolph finished with STAT points apiece, Randolph adding _STAT_ rebounds and six assists."
"('Gasol,Marc', 'fg', '6')","PLAYER_FIRST PLAYER_LAST and Zach Randolph finished with _STAT_ apiece, Randolph adding _STAT_ rebounds and STAT assists."
"('Speights,Marreese', 'pts', '18')", PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for Memphis.
"('Speights,Marreese', 'trb', '12')", PLAYER_FIRST PLAYER_LAST had STAT rebounds for Memphis.
"('Conley,Mike', 'fg', '4')","PLAYER_LAST had _STAT_ for Memphis, going 3 of STAT outside the arc in the first half."
"('Conley,Mike', 'fg3', '4')","PLAYER_LAST had _STAT_ for Memphis, going 3 of STAT outside the arc in the first half."
"('Randolph,Zach', 'pts', '17')","Marc Gasol and PLAYER_FIRST PLAYER_LAST finished with STAT points apiece, PLAYER_LAST adding _STAT_ rebounds and six assists."
"('Randolph,Zach', 'trb', '13')","Marc Gasol and PLAYER_FIRST PLAYER_LAST finished with _STAT_ apiece, PLAYER_LAST adding STAT rebounds and six assists."
"('Randolph,Zach', 'ast', '6')","Marc Gasol and PLAYER_FIRST PLAYER_LAST finished with _STAT_ apiece, PLAYER_LAST adding _STAT_ rebounds and STAT assists."
"('TOR', 'fg3', '5')","Linas Kleiza added 11 but was 5 of 15 from the field, as Toronto lost its sixth straight."
"('Kleiza,Linas', 'pts', '11')","PLAYER_FIRST PLAYER_LAST added STAT points, but was 5 of 15 from the field, as Toronto lost its sixth straight."
"('Kleiza,Linas', 'fg', '5')","PLAYER_FIRST PLAYER_LAST added 11 but was STAT of 15 from the field, as Toronto lost its sixth straight."
"('Roberts,Brian', 'pts', '11')",PLAYER_FIRST PLAYER_LAST added STAT points.
"('UTA', 'fg3', '6')",Utah was a disciplined 6 of 11 from deep.
"('Millsap,Paul', 'pts', '16')", PLAYER_FIRST PLAYER_LAST scored STAT points and Williams also had STAT before hitting the court hard during a scramble for a rebound.
"('Millsap,Paul', 'pts', '16')", PLAYER_FIRST PLAYER_LAST scored STAT points and Williams also had STAT before hitting the court hard during a scramble for a rebound.
"('Vasquez,Greivis', 'pts', '18')"," Robin Lopez and PLAYER_FIRST PLAYER_LAST each scored STAT points for New Orleans, which has lost eight of nine."
"('Williams,Marvin', 'pts', '16')", Paul Millsap scored STAT points and PLAYER_LAST also had STAT before hitting the court hard during a scramble for a rebound.
"('Williams,Marvin', 'pts', '16')", Paul Millsap scored STAT points and PLAYER_LAST also had STAT before hitting the court hard during a scramble for a rebound.
"('UTA', 'fg3', '6')",Utah has won five of six games.
"('Lopez,Robin', 'pts', '18')"," PLAYER_FIRST PLAYER_LAST and Greivis Vasquez each scored STAT points for New Orleans, which has lost eight of nine."
"('Harden,James', 'pts', '17')",PLAYER_LAST scored STAT points but was limited to 3 for 16 shooting.
"('Harden,James', 'fg', '3')",PLAYER_LAST scored _STAT_ but was limited to STAT for 16 shooting.
"('Patterson,Patrick', 'pts', '27')",PLAYER_FIRST PLAYER_LAST scored STAT points and Omer Asik had _STAT_ points and _STAT_ rebounds to lead the way for the Rockets.
"('Harden,James', 'fg3', '2')",Thabeet and PLAYER_LAST exchanged words after Thabeet blocked STAT consecutive shots by Harden.
"('HOU', 'fg3', '8')","Harden missed all eight of his shots from the field as Houston fell behind 57 45, never really threatening after that."
"('Martin,Kevin', 'pts', '17')","PLAYER_FIRST Martin, the centerpiece of the trade from Oklahoma City's standpoint, had STAT points."
"('Harden,James', 'fg3', '2')",It was Harden's first point of the game and one of only STAT in the first half.
"('Asik,Omer', 'pts', '17')",Patrick Patterson scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds to lead the way for the Rockets.
"('Asik,Omer', 'trb', '12')",Patrick Patterson PLAYER_FIRST PLAYER_LAST had STAT rebounds to lead the way for the Rockets.
"('Cook,Daequan', 'fg3', '3')","PLAYER_LAST also missed his first STAT shots, but then hit a jumper and a STAT pointer for a 19 14 Houston lead."
"('Cook,Daequan', 'fg3', '3')","PLAYER_LAST also missed his first STAT shots, but then hit a jumper and a STAT pointer for a 19 14 Houston lead."
"('Ibaka,Serge', 'pts', '23')",PLAYER_FIRST PLAYER_LAST scored STAT points and blocked six shots.
"('Cook,Daequan', 'pts', '18')","PLAYER_FIRST Cook, also involved in the Harden trade, scored STAT points while starting in place of injured Rockets forward Chandler Parsons (shoulder)."
"('Billups,Chauncey', 'pts', '7')"," Billups, beginning his 16th season, had STAT points and _STAT_ assists in 19 minutes as the Clippers ended a four game losing streak."
"('Billups,Chauncey', 'ast', '3')"," Billups, beginning his 16th season, had STAT assists in 19 minutes as the Clippers ended a four game losing streak."
"('LAC', 'fg3', '4')"," Billups, beginning his 16th season, had _STAT_ assists in 19 minutes as the Clippers ended a four game losing streak."
"('LAC', 'pts', '101')","In January at Staples Center, he hit a buzzer beating 3 pointer to send the Clippers to a 101 98 loss."
"('Neal,Gary', 'pts', '20')",PLAYER_LAST had STAT points for the Spurs.
"('Bonner,Matt', 'pts', '10')","PLAYER_LAST also had STAT rebounds, one more than he had grabbed all season entering the game."
"('Bonner,Matt', 'trb', '10')","PLAYER_LAST also had STAT rebounds, one more than he had grabbed all season entering the game."
"('PHO', 'pts', '97')","Brown's layup made it 98 97 with 1:07 left, but the Suns couldn't keep it up."
"('Dragic,Goran', 'fg3', '2')",Phoenix trailed 96 95 with just under STAT minutes left when PLAYER_LAST committed a turnover.
"('Dudley,Jared', 'pts', '14')"," Marcin Gortat, Shannon Brown and PLAYER_FIRST PLAYER_LAST all scored STAT points for Phoenix."
"('Pietrus,Mickael', 'pts', '6')","After signing with Toronto earlier Friday, PLAYER_LAST had STAT points and two rebounds in 30 minutes."
"('Pietrus,Mickael', 'fg', '2')","After signing with Toronto earlier Friday, PLAYER_LAST had six STAT rebounds in 30 minutes."
"('Pietrus,Mickael', 'fg3', '2')","After signing with Toronto earlier Friday, PLAYER_LAST had six STAT rebounds in 30 minutes."
"('Pietrus,Mickael', 'trb', '2')","After signing with Toronto earlier Friday, PLAYER_LAST had six STAT rebounds in 30 minutes."
"('Calderon,Jose', 'fg3', '3')",A STAT by PLAYER_LAST made it 92 85 with 6:54 remaining before back to back baskets by Scola cut it to 92 89.
"('Bargnani,Andrea', 'ft', '2')",PLAYER_FIRST PLAYER_LAST was fouled as he went for the rebound and sealed the win by making STAT free throws with 3 seconds left.
"('Gortat,Marcin', 'pts', '14')"," PLAYER_FIRST Gortat, Shannon Brown and Jared Dudley all scored STAT points for Phoenix."
"('Brown,Shannon', 'pts', '14')"," Marcin Gortat, PLAYER_FIRST PLAYER_LAST and Jared Dudley all scored STAT points for Phoenix."
"('Dudley,Jared', 'fg3', '2')","""These last STAT games hurt just because it's teams you think you can beat,"" PLAYER_LAST said."
"('Young,Thaddeus', 'pts', '15')",PLAYER_FIRST PLAYER_LAST had STAT points and Lavoy Allen contributed _STAT_ points and _STAT_ rebounds.
"('Allen,Lavoy', 'pts', '10')",Thaddeus Young had _STAT_ points and PLAYER_FIRST PLAYER_LAST contributed STAT points and STAT rebounds.
"('Allen,Lavoy', 'trb', '10')",Thaddeus Young had PLAYER_FIRST PLAYER_LAST contributed STAT STAT rebounds.
"('Allen,Lavoy', 'pts', '10')",Thaddeus Young had _STAT_ points and PLAYER_FIRST PLAYER_LAST contributed STAT points and STAT rebounds.
"('Allen,Lavoy', 'trb', '10')",Thaddeus Young had PLAYER_FIRST PLAYER_LAST contributed STAT STAT rebounds.
"('Turner,Evan', 'fg', '10')","Richardson had 14 of his _STAT_ in the final period, and PLAYER_LAST was STAT of 15 from the field for the game."
"('Gordon,Ben', 'pts', '19')","PLAYER_FIRST PLAYER_LAST led Charlotte with STAT points, and rookie Jeffery Taylor matched a career high with 16."
"('Richardson,Jason', 'pts', '22')","PLAYER_LAST had 14 of his STAT points in the final period, and Turner was 10 of 15 from the field for the game."
"('Biyombo,Bismack', 'pts', '14')","Bobcats backup center PLAYER_FIRST PLAYER_LAST continues to make strides, tying a career high with STAT points."
"('Holiday,Jrue', 'pts', '13')","PLAYER_FIRST PLAYER_LAST added STAT points and a career high _STAT_ assists for Philadelphia, which shot 51 percent from the field."
"('Holiday,Jrue', 'ast', '15')","PLAYER_FIRST PLAYER_LAST added a career high STAT assists for Philadelphia, which shot 51 percent from the field."
"('BRK', 'fg3', '11')",The Nets connected on 11 of 20 3 pointers to make up for Lopez's normal inside production.
"('Williams,Deron', 'pts', '11')","""I think we just got a little more focused,"" said PLAYER_FIRST Williams, who finished with STAT points."
"('Wallace,Gerald', 'pts', '20')","PLAYER_FIRST PLAYER_LAST added STAT points, including five 3 pointers, as all five Brooklyn starters reached double figures."
"('Wallace,Gerald', 'fg3', '5')","PLAYER_FIRST PLAYER_LAST added 20 including STAT 3 pointers, as all STAT Brooklyn starters reached double figures."
"('Wallace,Gerald', 'fg3', '5')","PLAYER_FIRST PLAYER_LAST added 20 including STAT 3 pointers, as all STAT Brooklyn starters reached double figures."
"('ORL', 'fg3', '1')","As a team, the Magic were also 1 for 11 from the 3 point line."
"('Davis,Glen', 'pts', '16')","PLAYER_FIRST PLAYER_LAST had STAT points to lead the Magic, who lost their third straight game."
"('Redick,J.J.', 'pts', '2')",PLAYER_LAST    were a combined STAT for 14 from the field.
"('Batum,Nicolas', 'pts', '9')","""Of course, we're frustrated,"" said Portland's PLAYER_FIRST Batum, who missed STAT of 11 shots."
"('POR', 'ast', '12')", The Trail Blazers had just 12 assists.
"('Joseph,Kris', 'pts', '2')","PLAYER_FIRST Joseph, recalled from Maine of the NBA Development League, played 4 minutes, 55 seconds and scored STAT points for Boston."
"('Hickson,J.J.', 'pts', '11')",PLAYER_LAST and Meyers Leonard with STAT each.
"('Leonard,Meyers', 'pts', '11')",Hickson and PLAYER_FIRST PLAYER_LAST with STAT each.
"('Lee,Courtney', 'pts', '10')"," That motivated PLAYER_FIRST Lee, who started in Rondo's place and finished with STAT points, seven rebounds, five assists and three steals."
"('Lee,Courtney', 'trb', '7')"," That motivated PLAYER_FIRST Lee, who started in Rondo's place and finished with 10 STAT rebounds, five assists and three steals."
"('Lee,Courtney', 'ast', '5')"," That motivated PLAYER_FIRST Lee, who started in Rondo's place and finished with 10 seven rebounds, STAT assists and three steals."
"('Lee,Courtney', 'stl', '3')"," That motivated PLAYER_FIRST Lee, who started in Rondo's place and finished with 10 seven rebounds, five assists and STAT steals."
"('POR', 'fg3', '3')","Portland has three more games left in a season high, seven game road trip: Cleveland, Charlotte and Indiana."
"('Seraphin,Kevin', 'pts', '13')","PLAYER_FIRST PLAYER_LAST finished with STAT points and _STAT_ rebounds for the Wizards, who had _STAT_ turnovers against 11 assists."
"('Seraphin,Kevin', 'trb', '10')","PLAYER_FIRST PLAYER_LAST finished with STAT rebounds for the Wizards, who had _STAT_ turnovers against 11 assists."
"('NYK', 'fg3', '12')",The Knicks hadn't won 11 in November since winning 12 in 1972 on the way to their last NBA championship.
"('Smith,J.R.', 'pts', '20')","PLAYER_LAST each scored STAT points in the Knicks' 108 87 victory Friday night, their 10th straight over the NBA's worst team."
"('NYK', 'pts', '108')","Smith each scored _STAT_ points in the Knicks' 108 87 victory Friday night, their 10th straight over the NBA's worst team."
"('WAS', 'orb', '13')","Kevin Seraphin finished with _STAT_ rebounds for the Wizards, who had _STAT_ turnovers against 11 assists."
"('WAS', 'tov', '17')","Kevin Seraphin finished with _STAT_ rebounds for the Wizards, who had _STAT_ turnovers against 11 assists."
"('WAS', 'ast', '11')","Kevin Seraphin finished with _STAT_ rebounds for the Wizards, who had _STAT_ turnovers against 11 assists."
"('Thompson,Tristan', 'trb', '15')",PLAYER_FIRST PLAYER_LAST had STAT rebounds and six for the Cavaliers.
"('Thompson,Tristan', 'pts', '6')",PLAYER_FIRST PLAYER_LAST had _STAT_ rebounds and STAT points for the Cavaliers.
"('Thompson,Tristan', 'orb', '6')",PLAYER_FIRST PLAYER_LAST had _STAT_ rebounds and STAT for the Cavaliers.
"('Williams,Lou', 'pts', '18')","""It was one of those nights where we would play hard, get comfortable, play hard, get comfortable,"" said Williams, who had STAT points."
"('ATL', 'fg3', '12')",Atlanta's DeShawn Stevenson made four 3 pointers for 12 points.
"('Smith,Josh', 'pts', '25')","PLAYER_LAST had STAT points for Atlanta, which had won six in a row."
"('CLE', 'orb', '18')",Waiters scored 21 and Anderson Varejao had _STAT_ rebounds as Cleveland earned its second road win in 11 tries.
"('Gibson,Daniel', 'fg', '3')",PLAYER_FIRST Gibson's STAT pointer with 4:24 remaining gave Cleveland its first lead of the second half at 99 97.
"('Gibson,Daniel', 'fg3', '3')",PLAYER_FIRST Gibson's STAT pointer with 4:24 remaining gave Cleveland its first lead of the second half at 99 97.
"('Horford,Al', 'pts', '15')","PLAYER_FIRST PLAYER_LAST had STAT points and 11 rebounds, but he got little help as the Cavaliers outrebounded the Hawks 49 28."
"('Horford,Al', 'trb', '11')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, but he got little help as the Cavaliers outrebounded the Hawks 49 28."
"('Williams,Lou', 'fg3', '3')",Varejao sank two free throws before PLAYER_LAST answered with a tying STAT pointer with 13.6 seconds left.
"('Varejao,Anderson', 'fg3', '0')","Pargo then set up PLAYER_LAST for a running jump shot, and Waiters converted a layup to give Cleveland a four point lead."
"('Pargo,Jeremy', 'pts', '22')","PLAYER_FIRST PLAYER_LAST led Cleveland with STAT points, including three straight baskets late in the game."
"('Stevenson,DeShawn', 'fg', '4')",Atlanta's PLAYER_FIRST PLAYER_LAST made STAT 3 pointers for 12 points.
"('Stevenson,DeShawn', 'fg3', '4')",Atlanta's PLAYER_FIRST PLAYER_LAST made STAT 3 pointers for 12 points.
"('Stevenson,DeShawn', 'pts', '12')",Atlanta's PLAYER_FIRST PLAYER_LAST made four 3 pointers for STAT points.
"('CLE', 'trb', '49')","Al Horford had 11 rebounds, but he got little help as the Cavaliers outrebounded the Hawks 49 28."
"('Varejao,Anderson', 'pts', '20')",Waiters scored 21 and PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds as Cleveland earned its second road win in 11 tries.
"('Varejao,Anderson', 'trb', '18')",Waiters scored 21 and PLAYER_FIRST PLAYER_LAST had STAT rebounds as Cleveland earned its second road win in 11 tries.
"('Waiters,Dion', 'pts', '21')",PLAYER_LAST scored STAT and Anderson Varejao had _STAT_ points and _STAT_ rebounds as Cleveland earned its second road win in 11 tries.
"('Knight,Brandon', 'tov', '6')","""They are a good defensive team, but I think a lot of our problems came from turnovers,"" said PLAYER_LAST who had STAT turnovers."
"('Conley,Mike', 'fg3', '3')","But PLAYER_LAST converted a STAT point play, and connected from outside the arc to help Memphis carry a 76 66 lead into the final period."
"('Knight,Brandon', 'pts', '10')","PLAYER_LAST had all STAT of his points for the Pistons, while Gasol led Memphis with 15."
"('DET', 'tov', '22')",The Pistons _STAT_ turnovers matched a season high for a Memphis opponent.
"('Bayless,Jerryd', 'pts', '10')"," Darrell Arthur added _STAT_ points for Memphis, while PLAYER_FIRST PLAYER_LAST scored STAT points."
"('Monroe,Greg', 'fg', '7')"," PLAYER_LAST had even more problems than Knight, committing STAT turnovers."
"('Monroe,Greg', 'tov', '7')"," PLAYER_LAST had even more problems than Knight, committing STAT turnovers."
