event,sentence
"('DEN', 'pts', '98')",Parker scored a season high _STAT_ points and the Spurs never trailed in beating the Denver Nuggets 109 98 for their sixth straight victory.
"('Parker,Tony', 'fg3', '0')","Those breakneck drives have not been as frequent this season from the San Antonio point guard, but PLAYER_LAST showed Wednesday night that is by choice."
"('Mills,Patty', 'fg3', '3')", Kawhi Leonard added PLAYER_FIRST PLAYER_LAST was STAT for 6 on STAT pointers in scoring a season high 17.
"('Mills,Patty', 'fg3', '3')", Kawhi Leonard added PLAYER_FIRST PLAYER_LAST was STAT for 6 on STAT pointers in scoring a season high 17.
"('Parker,Tony', 'fg', '9')",PLAYER_LAST finished STAT for 14 from the field and sank all but one of his eight free throws.
"('Jokic,Nikola', 'pts', '23')","Denver rookie PLAYER_FIRST PLAYER_LAST had STAT points off the bench, going 8 for 13 from the field against Duncan, Aldridge and other Spurs defenders."
"('Jokic,Nikola', 'fg', '8')","Denver rookie PLAYER_FIRST PLAYER_LAST had _STAT_ off the bench, going STAT for 13 from the field against Duncan, Aldridge and other Spurs defenders."
"('Barton,Will', 'pts', '9')","TIP INS Nuggets: G PLAYER_FIRST PLAYER_LAST was held to STAT points, failing to reach double figures for the first time this season."
"('SAS', 'pts', '109')",Parker scored a season high _STAT_ points and the Spurs never trailed in beating the Denver Nuggets 109 98 for their sixth straight victory.
"('Parker,Tony', 'pts', '25')",PLAYER_LAST scored a season high STAT points and the Spurs never trailed in beating the Denver Nuggets 109 98 for their sixth straight victory.
"('SAS', 'ast', '33')"," San Antonio shot 49 percent from the field and had 33 assists, two shy of its season high."
"('Leonard,Kawhi', 'pts', '20')", PLAYER_FIRST PLAYER_LAST added STAT points and Patty Mills was 3 for 6 on 3 pointers in scoring a season high 17.
"('Leonard,Kawhi', 'fg3', '3')", PLAYER_FIRST PLAYER_LAST added Patty Mills was STAT for 6 on STAT pointers in scoring a season high 17.
"('Leonard,Kawhi', 'fg3', '3')", PLAYER_FIRST PLAYER_LAST added Patty Mills was STAT for 6 on STAT pointers in scoring a season high 17.
"('Mudiay,Emmanuel', 'fg3', '0')","""He's still got it,"" Denver rookie point guard PLAYER_FIRST PLAYER_LAST said."
"('Parker,Tony', 'fg', '9')", Parker's success in the lane helped San Antonio match a season high with STAT 3 pointers.
"('Leonard,Kawhi', 'fg3', '3')","Aldridge leads the team with five, Duncan has STAT and PLAYER_LAST two."
"('SAS', 'fg3', '9')", Parker's success in the lane helped San Antonio match a season high with nine 3 pointers.
"('Hood,Rodney', 'pts', '16')","PLAYER_FIRST PLAYER_LAST had STAT points, six rebounds and four assists for the Jazz."
"('Hood,Rodney', 'trb', '6')",PLAYER_FIRST PLAYER_LAST had 16 STAT rebounds and four assists for the Jazz.
"('Hood,Rodney', 'ast', '4')",PLAYER_FIRST PLAYER_LAST had 16 six rebounds and STAT assists for the Jazz.
"('Hood,Rodney', 'fg3', '2')",They were also without starters Gobert for STAT games and PLAYER_LAST for one.
"('Hayward,Gordon', 'pts', '17')",PLAYER_LAST finished with STAT points and seven rebounds.
"('Hayward,Gordon', 'trb', '7')",PLAYER_LAST finished with STAT rebounds.
"('UTA', 'fg', '35')",The Jazz scored 35 combined in the second and third quarters and 34 in the fourth quarter.
"('Price,Ronnie', 'pts', '2')",PLAYER_LAST missed the previous STAT games with a concussion.
"('Knight,Brandon', 'pts', '23')", PLAYER_FIRST PLAYER_LAST paced Phoenix with STAT points and P.J.
"('Bledsoe,Eric', 'fg', '7')","High scoring guard PLAYER_FIRST PLAYER_LAST had his second worst shooting night of the season, finishing STAT of 22 while scoring 21 points."
"('Bledsoe,Eric', 'pts', '21')","High scoring guard PLAYER_FIRST PLAYER_LAST had his second worst shooting night of the season, finishing 7 of 22 while scoring STAT points."
"('Tucker,P.J.', 'pts', '20')",PLAYER_LAST added STAT points and seven rebounds.
"('Tucker,P.J.', 'trb', '7')",PLAYER_LAST added STAT rebounds.
"('Gasol,Pau', 'fg', '7')",Chicago went ahead 42 25 on a turnaround by PLAYER_LAST with STAT minutes left in the second.
"('Rondo,Rajon', 'fg3', '2')","""Our STAT superstars were out but guys stepped up when needed,"" PLAYER_LAST said."
"('SAC', 'orb', '9')","Sacramento's Rajon Rondo had a season high 18 assists, nine rebounds after having three triple doubles in his previous four games."
"('MIA', 'pts', '116')","Wade scored _STAT_ points and the Miami Heat beat Sacramento 116 109 on Thursday night, taking advantage of Kings star DeMarcus Cousins' one game suspension."
"('SAC', 'pts', '109')","Wade scored _STAT_ points and the Miami Heat beat Sacramento 116 109 on Thursday night, taking advantage of Kings star DeMarcus Cousins' one game suspension."
"('Wade,Dwyane', 'pts', '24')","PLAYER_LAST scored STAT points and the Miami Heat beat Sacramento 116 109 on Thursday night, taking advantage of Kings star DeMarcus Cousins' one game suspension."
"('Belinelli,Marco', 'pts', '23')", PLAYER_FIRST PLAYER_LAST led the Kings with STAT points.
"('Rondo,Rajon', 'ast', '18')","Sacramento's PLAYER_FIRST PLAYER_LAST had a season high STAT assists, nine rebounds after having three triple doubles in his previous four games."
"('Rondo,Rajon', 'pts', '14')","Sacramento's PLAYER_FIRST PLAYER_LAST had a season high 18 assists, STAT points and nine rebounds after having three triple doubles in his previous four games."
"('Rondo,Rajon', 'trb', '9')","Sacramento's PLAYER_FIRST PLAYER_LAST had a season high 18 assists, STAT rebounds after having three triple doubles in his previous four games."
"('Wade,Dwyane', 'fg3', '0')","Heat: When PLAYER_LAST plays, Miami is 11 STAT in home games against the Kings and 18 1 overall against them."
"('Smith,J.R.', 'pts', '18')",PLAYER_LAST added STAT points to help the Cavaliers improve to an East best 9 3.
"('Dellavedova,Matthew', 'ast', '13')",PLAYER_FIRST PLAYER_LAST started at point guard and had a career high STAT assists and three turnovers in 38 minutes.
"('Dellavedova,Matthew', 'tov', '3')",PLAYER_FIRST PLAYER_LAST started at point guard and had a career high _STAT_ assists and STAT turnovers in 38 minutes.
"('Parker,Jabari', 'pts', '14')",PLAYER_FIRST PLAYER_LAST returned after missing a game because of a sprained right foot and scored STAT points.
"('MIL', 'trb', '22')",James scored 27 and Kevin Love added _STAT_ rebounds in a 115 100 victory over the Milwaukee Bucks.
"('MIL', 'pts', '100')","James scored 27 points, and Kevin Love added _STAT_ points and _STAT_ rebounds in a 115 100 victory over the Milwaukee Bucks."
"('Monroe,Greg', 'pts', '17')","PLAYER_FIRST PLAYER_LAST scored STAT points, and Khris Middleton added 15 for Milwaukee."
"('Middleton,Khris', 'pts', '15')","Greg Monroe scored 17 points, and PLAYER_FIRST PLAYER_LAST added STAT for Milwaukee."
"('CLE', 'fg3', '11')",Cleveland used a 27 11 run to take a 63 42 lead late in the second quarter.
"('Love,Kevin', 'pts', '22')","James scored 27 points, and PLAYER_FIRST PLAYER_LAST added STAT points and _STAT_ rebounds in a 115 100 victory over the Milwaukee Bucks."
"('Love,Kevin', 'trb', '15')",James scored 27 and PLAYER_FIRST PLAYER_LAST added STAT rebounds in a 115 100 victory over the Milwaukee Bucks.
"('Carter-Williams,Michael', 'pts', '9')","PLAYER_FIRST Carter Williams picked up his fifth foul late in the third quarter and played 27 minutes, scoring STAT points."
"('James,LeBron', 'pts', '27')","PLAYER_LAST scored STAT points, and Kevin Love added _STAT_ points and _STAT_ rebounds in a 115 100 victory over the Milwaukee Bucks."
"('MIL', 'trb', '22')", Milwaukee had a franchise low 22 rebounds.
"('Love,Kevin', 'fg3', '3')",James scored six PLAYER_LAST had a STAT point play in that stretch.
"('Varejao,Anderson', 'pts', '9')","PLAYER_FIRST Varejao, who came off the bench to score STAT points, helped Cleveland build the lead to 97 84."
"('CLE', 'fg3', '11')"," James is impressed with the 6 foot 11 Antetokounmpo, who scored _STAT_ against the Cavaliers in Milwaukee."
"('Antetokounmpo,Giannis', 'fg', '12')",PLAYER_LAST was STAT of 15 from the field and made all eight of his free throws.
"('Antetokounmpo,Giannis', 'ft', '8')",PLAYER_LAST was 12 of 15 from the field and made all STAT of his free throws.
"('Jones,James', 'fg', '3')",PLAYER_FIRST scored six Love had a STAT point play in that stretch.
"('Iguodala,Andre', 'fg', '3')",The Warriors pulled to 96 95 on a STAT pointer by Barnes in the fourth before DePLAYER_FIRST Jordan got fouled and made both free throws.
"('Green,Draymond', 'fg3', '3')",Green's STAT pointer beat the buzzer and left the Warriors trailing 91 85 heading into the fourth.
"('Pierce,Paul', 'fg', '2')","At one point, PLAYER_FIRST had singlehandedly outscored Golden State 18 16 while Curry had STAT fouls and STAT turnovers in the game's first four minutes."
"('Pierce,Paul', 'fg3', '2')","At one point, PLAYER_FIRST had singlehandedly outscored Golden State 18 16 while Curry had STAT fouls and STAT turnovers in the game's first four minutes."
"('Pierce,Paul', 'fg', '2')","At one point, PLAYER_FIRST had singlehandedly outscored Golden State 18 16 while Curry had STAT fouls and STAT turnovers in the game's first four minutes."
"('Pierce,Paul', 'fg3', '2')","At one point, PLAYER_FIRST had singlehandedly outscored Golden State 18 16 while Curry had STAT fouls and STAT turnovers in the game's first four minutes."
"('Barnes,Harrison', 'fg3', '3')",The Warriors pulled to 96 95 on a STAT pointer by PLAYER_LAST in the fourth before DeAndre Jordan got fouled and made both free throws.
"('Thompson,Klay', 'fg3', '3')", PLAYER_LAST hit a STAT for a 113 112 lead with 2:43 left before Crawford's STAT pointer provided the Clippers' last lead of 115 113.
"('Thompson,Klay', 'fg3', '3')", PLAYER_LAST hit a STAT for a 113 112 lead with 2:43 left before Crawford's STAT pointer provided the Clippers' last lead of 115 113.
"('Crawford,Jamal', 'pts', '15')",PLAYER_FIRST PLAYER_LAST added STAT points.
"('LAC', 'tov', '10')"," The Warriors withstood five turnovers, some of which allowed the Clippers to stretch their lead from three to 10 with five minutes remaining."
"('Jefferson,Al', 'blk', '5')", FIVE BLOCKS? Even PLAYER_LAST was surprised that he was credited with STAT blocks in the game.
"('Jefferson,Al', 'blk', '5')", FIVE BLOCKS? Even PLAYER_LAST was surprised that he was credited with STAT blocks in the game.
"('Jefferson,Al', 'pts', '26')",PLAYER_LAST finished with STAT points on 11 for 19 shooting.
"('Jefferson,Al', 'fg', '11')",PLAYER_LAST finished with _STAT_ on STAT for 19 shooting.
"('Walker,Kemba', 'fg', '7')",PLAYER_LAST was part of the 2011 12 Charlotte team that was STAT 59 in the lockout shortened season.
"('PHI', 'pts', '88')",Both of those occasions happened Friday in Charlotte's 113 88 victory over the Philadelphia 76ers.
"('Kaminsky,Frank', 'fg', '4')",PLAYER_LAST was STAT for STAT for nine points.
"('Kaminsky,Frank', 'fg', '4')",PLAYER_LAST was STAT for STAT for nine points.
"('Kaminsky,Frank', 'pts', '9')",PLAYER_LAST was 4 for 4 for STAT points.
"('CHO', 'fg3', '12')",Walker was part of the 2011 12 Charlotte team that was 7 59 in the lockout shortened season.
"('CHO', 'pts', '113')",Both of those occasions happened Friday in Charlotte's 113 88 victory over the Philadelphia 76ers.
"('Noel,Nerlens', 'pts', '16')",PLAYER_FIRST PLAYER_LAST led Philadelphia with STAT points on 7 of 9 shooting in his first game coming off the bench this season.
"('Noel,Nerlens', 'fg', '7')",PLAYER_FIRST PLAYER_LAST led Philadelphia with _STAT_ on STAT of 9 shooting in his first game coming off the bench this season.
"('Lopez,Brook', 'pts', '14')","PLAYER_FIRST PLAYER_LAST also scored STAT points, and rookie Rondae Hollis Jefferson added a career high 13."
"('Thomas,Isaiah', 'fg3', '4')",PLAYER_LAST scored all 14 of his first half    including STAT 3 pointers    during the second quarter spurt.
"('BRK', 'pts', '95')",Bradley scored _STAT_ points Friday night in a 120 95 victory over the Brooklyn Nets.
"('Young,Thaddeus', 'pts', '14')","PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for the Nets, his fifth double double after posting three last season."
"('Young,Thaddeus', 'trb', '10')","PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Nets, his fifth double double after posting three last season."
"('Bradley,Avery', 'pts', '21')",PLAYER_LAST scored STAT points Friday night in a 120 95 victory over the Brooklyn Nets.
"('Thomas,Isaiah', 'pts', '18')"," Thomas, who moved into the starting lineup when Bradley returned to health, added STAT points and nine assists."
"('Thomas,Isaiah', 'ast', '9')"," Thomas, who moved into the starting lineup when Bradley returned to health, added STAT assists."
"('BRK', 'orb', '14')","Thaddeus Young had _STAT_ rebounds for the Nets, his fifth double double after posting three last season."
"('Terry,Jason', 'fg3', '0')",TIP INS: Rockets: PLAYER_LAST started his second consecutive game at point guard.
"('Barnes,Matt', 'pts', '12')", PLAYER_FIRST PLAYER_LAST finished with STAT points and Mario Chalmers added 10 as Memphis continued to reverse its slow start to the season.
"('Chalmers,Mario', 'pts', '10')", Matt Barnes finished with _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT as Memphis continued to reverse its slow start to the season.
"('Harden,James', 'pts', '22')"," PLAYER_FIRST PLAYER_LAST led the Rockets with STAT points, but missed six of his seven shots from beyond the arc."
"('Harden,James', 'fg', '7')", PLAYER_FIRST PLAYER_LAST led the Rockets with 22 but missed six of his STAT shots from beyond the arc.
"('HOU', 'fg3', '6')", James Harden led the Rockets with 22 but missed six of his seven shots from beyond the arc.
"('HOU', 'tov', '23')",And Houston was further hampered by a season high 23 turnovers.
"('Jackson,Reggie', 'pts', '18')","PLAYER_FIRST PLAYER_LAST scored STAT points, including two tough drives to the hoop in the final three minutes to hold off a late charge from Minnesota."
"('Jackson,Reggie', 'fg3', '2')",PLAYER_FIRST PLAYER_LAST scored 18 including STAT tough drives to the hoop in the final three minutes to hold off a late charge from Minnesota.
"('Johnson,Stanley', 'pts', '15')",PLAYER_FIRST PLAYER_LAST had STAT points and hit 3 of 5 3s.
"('Johnson,Stanley', 'fg3', '3')",PLAYER_FIRST PLAYER_LAST had hit STAT of 5 3s.
"('Drummond,Andre', 'pts', '21')",PLAYER_LAST had STAT points and _STAT_ rebounds to lift the Pistons to a 96 86 victory on Friday night.
"('Drummond,Andre', 'trb', '11')",PLAYER_LAST had STAT rebounds to lift the Pistons to a 96 86 victory on Friday night.
"('MIN', 'fg3', '3')",Reggie Jackson scored 18 including two tough drives to the hoop in the final three minutes to hold off a late charge from Minnesota.
"('Morris,Marcus', 'pts', '16')", PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds and the scuffling Pistons squeezed out a victory after losing four of their previous five games.
"('Morris,Marcus', 'trb', '11')", PLAYER_FIRST PLAYER_LAST had STAT rebounds and the scuffling Pistons squeezed out a victory after losing four of their previous five games.
"('Jackson,Reggie', 'fg3', '2')",But PLAYER_LAST responded with STAT straight buckets to give the Pistons (7 5) the win.
"('Rubio,Ricky', 'pts', '12')",PLAYER_FIRST PLAYER_LAST had STAT points and seven assists.
"('Rubio,Ricky', 'ast', '7')",PLAYER_FIRST PLAYER_LAST had STAT assists.
"('DET', 'pts', '96')",Drummond had _STAT_ points and _STAT_ rebounds to lift the Pistons to a 96 86 victory on Friday night.
"('MIN', 'fg3', '3')","""We can't score,"" said coach Sam Mitchell, whose Timberwolves went 3 for 13 on 3s."
"('Leonard,Kawhi', 'pts', '22')"," PLAYER_FIRST PLAYER_LAST scored STAT for San Antonio, which lost for only the third time this season and had its six game winning streak snapped."
"('Parker,Tony', 'pts', '10')"," PLAYER_FIRST Parker, who scored STAT points, pulled the Spurs to 83 82 with a short fadeaway with 10:21 left."
"('Aldridge,LaMarcus', 'pts', '20')","PLAYER_LAST left briefly in the first quarter after twisting his left ankle, but returned and finished with STAT points and 11 rebounds."
"('Aldridge,LaMarcus', 'trb', '11')","PLAYER_LAST left briefly in the first quarter after twisting his left ankle, but returned and finished with STAT rebounds."
"('Anderson,Ryan', 'fg3', '6')"," PLAYER_LAST did pretty well himself, hitting STAT 3 pointers and scoring _STAT_ for the second straight game."
"('Anderson,Ryan', 'pts', '30')"," PLAYER_LAST did pretty well himself, hitting six 3 pointers and scoring STAT points for the second straight game."
