event,sentence
"('Durant,Kevin', 'trb', '13')",Westbrook PLAYER_FIRST PLAYER_LAST added STAT rebounds as the Thunder beat the Dallas Mavericks 95 86 on Wednesday night.
"('OKC', 'fg3', '5')",The Mavs took a five game series with the Thunder in last season's Western Conference finals before Dallas went on to its first league title.
"('OKC', 'fg', '33')",Westbrook Kevin Durant added _STAT_ rebounds as the Thunder beat the Dallas Mavericks 95 86 on Wednesday night.
"('OKC', 'pts', '95')",Westbrook scored _STAT_ points and Kevin Durant added _STAT_ points and _STAT_ rebounds as the Thunder beat the Dallas Mavericks 95 86 on Wednesday night.
"('Gooden,Drew', 'ft', '3')","After a pair of free throws by Gooden, Wade missed a contested layup, and Jennings hit another STAT pointer."
"('Wade,Dwyane', 'pts', '23')"," PLAYER_FIRST PLAYER_LAST added STAT points for the Heat, but it wasn't enough."
"('Rubio,Ricky', 'pts', '10')", PLAYER_LAST had STAT points and six assists and Nikola Pekovic had _STAT_ points and 12 boards.
"('Rubio,Ricky', 'ast', '6')", PLAYER_LAST had STAT assists and Nikola Pekovic had 12 boards.
"('Hansbrough,Tyler', 'fg3', '0')",He made 6 of 16 shots and was STAT for 3 on 3 pointers and also tangled with PLAYER_FIRST PLAYER_LAST under the basket several times.
"('Hansbrough,Tyler', 'fg', '3')",He made 6 of 16 shots and was 0 for STAT on STAT pointers and also tangled with PLAYER_FIRST PLAYER_LAST under the basket several times.
"('Hansbrough,Tyler', 'fg', '3')",He made 6 of 16 shots and was 0 for STAT on STAT pointers and also tangled with PLAYER_FIRST PLAYER_LAST under the basket several times.
"('Love,Kevin', 'fg3', '0')"," The turning point came late in the third quarter, when PLAYER_LAST and Granger tangled after a hard foul."
"('Granger,Danny', 'fg', '9')","""PLAYER_FIRST took over,"" said Roy Hibbert, who had 15 STAT rebounds and three blocks."
"('Granger,Danny', 'orb', '3')","""PLAYER_FIRST took over,"" said Roy Hibbert, who had 15 nine rebounds and STAT blocks."
"('Hibbert,Roy', 'pts', '15')","""Danny took over,"" said PLAYER_FIRST Hibbert, who had STAT points, nine rebounds and three blocks."
"('Hibbert,Roy', 'trb', '9')","""Danny took over,"" said PLAYER_FIRST Hibbert, who had 15 STAT rebounds and three blocks."
"('Hibbert,Roy', 'blk', '3')","""Danny took over,"" said PLAYER_FIRST Hibbert, who had 15 nine rebounds and STAT blocks."
"('Pekovic,Nikola', 'pts', '13')", Rubio had _STAT_ points and six assists and PLAYER_FIRST PLAYER_LAST had STAT points and 12 boards.
"('Pekovic,Nikola', 'trb', '12')", Rubio had six assists and PLAYER_FIRST PLAYER_LAST had STAT boards.
"('Barea,J.J.', 'pts', '7')","PLAYER_LAST played for the first time in eight games, but had STAT points on 2 for 8 shooting."
"('Barea,J.J.', 'fg', '2')","PLAYER_LAST played for the first time in eight games, but had seven on STAT for 8 shooting."
"('HOU', 'tov', '20')","Rockets coach Kevin McHale, though, said sloppy play also had plenty to do with the loss  Houston committed 20 turnovers."
"('Green,Danny', 'fg', '3')","Duncan and Parker, who had six STAT assists in the fourth quarter, got plenty of help from Green."
"('Neal,Gary', 'pts', '15')","PLAYER_FIRST PLAYER_LAST had STAT for San Antonio, which split the four game season series with the Rockets (12 10), who have lost two straight."
"('Martin,Kevin', 'pts', '29')",PLAYER_FIRST PLAYER_LAST scored STAT points to lead Houston but went 1 for 6 in the fourth quarter.
"('Martin,Kevin', 'fg3', '6')",PLAYER_FIRST PLAYER_LAST scored _STAT_ to lead Houston but went 1 for STAT in the fourth quarter.
"('POR', 'pts', '112')",The Portland Trail Blazers led by as many as _STAT_ points and went on to beat the Bobcats 112 68 on Wednesday night.
"('CHA', 'fg3', '1')","Charlotte has now lost 10 straight on the road, dropping to 1 12 away from home this season."
"('Crawford,Jamal', 'pts', '24')","PLAYER_FIRST PLAYER_LAST scored STAT points in 21 minutes for the Blazers, who improved to 10 1 at the Rose Garden this season."
"('Smith,Craig', 'pts', '6')",PLAYER_LAST finished with STAT points and Williams had four.
"('CHA', 'pts', '68')",The Portland Trail Blazers led by as many as _STAT_ points and went on to beat the Bobcats 112 68 on Wednesday night.
"('UTA', 'fg3', '3')","Miles added 16 off the bench, including a 3 pointer with 8 seconds left that pulled Utah to 103 102."
"('Williams,Mo', 'fg3', '2')","Devin Harris' STAT foul shots cut it to one point again, but PLAYER_LAST made both of his free throws."
"('LAC', 'pts', '107')","He made sure that slate was wiped clean Wednesday night, scoring a season high _STAT_ points in the Clippers' 107 105 victory over the Jazz."
"('UTA', 'ft', '26')"," It helped that the Jazz are still struggling from the free throw line, making just 26 of 36."
"('Favors,Derrick', 'fg', '4')","PLAYER_FIRST PLAYER_LAST started the game STAT of STAT for Utah and had _STAT_ in the first half, and finished with 14."
"('Favors,Derrick', 'fg', '4')","PLAYER_FIRST PLAYER_LAST started the game STAT of STAT for Utah and had _STAT_ in the first half, and finished with 14."
"('Howard,Josh', 'pts', '4')",Williams had a STAT point play for the Clippers late in the first quarter after being fouled on a 3 point shot by PLAYER_FIRST Howard.
"('Howard,Josh', 'fg3', '0')",Williams had a four point play for the Clippers late in the first quarter after being fouled on a 3 point shot by PLAYER_FIRST Howard.
"('Howard,Josh', 'fg3', '0')",Williams had a four point play for the Clippers late in the first quarter after being fouled on a 3 point shot by PLAYER_FIRST Howard.
"('LAC', 'fg3', '5')",The Clippers were just 5 of 22 on 3s and the Jazz 3 of 11.
"('Harris,Devin', 'fg', '2')","PLAYER_FIRST Harris' STAT foul shots cut it to one point again, but Williams made both of his free throws."
"('Harris,Devin', 'fg3', '0')","PLAYER_FIRST Harris' two foul shots cut it to one point again, but Williams made both of his free throws."
"('UTA', 'fg3', '3')",The Clippers were just 5 of 22 on 3s and the Jazz 3 of 11.
"('Jefferson,Al', 'pts', '27')", PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds to lead the Jazz.
"('Jefferson,Al', 'fg', '12')", PLAYER_FIRST PLAYER_LAST had STAT rebounds to lead the Jazz.
"('Jefferson,Al', 'trb', '12')", PLAYER_FIRST PLAYER_LAST had STAT rebounds to lead the Jazz.
"('Paul,Chris', 'fg3', '3')","Paul's STAT pointer gave Los Angeles an 86 84 lead with 6:08 remaining, and his reverse layup later made it 92 87."
"('UTA', 'pts', '105')","He made sure that slate was wiped clean Wednesday night, scoring a season high _STAT_ points in the Clippers' 107 105 victory over the Jazz."
"('UTA', 'fg3', '3')","The Clippers then quickly fouled, not letting the Jazz get off another 3 point attempt."
"('Billups,Chauncey', 'fg', '1')","But PLAYER_FIRST Billups, who made only STAT of eight field goals, hit two more free throws to put Los Angeles up 105 102."
"('Billups,Chauncey', 'pts', '8')","But PLAYER_FIRST Billups, who made only one of STAT field goals, hit two more free throws to put Los Angeles up 105 102."
"('Miles,C.J.', 'pts', '16')","PLAYER_LAST added STAT off the bench, including a 3 pointer with 8 seconds left that pulled Utah to 103 102."
"('Johnson,Ivan', 'pts', '10')",PLAYER_LAST was smothered by the Grizzlies and finished with STAT points on 4 of STAT shooting.
"('Johnson,Ivan', 'fg', '4')",PLAYER_LAST was smothered by the Grizzlies and finished with _STAT_ on STAT of _STAT_ shooting.
"('Johnson,Ivan', 'pts', '10')",PLAYER_LAST was smothered by the Grizzlies and finished with STAT points on 4 of STAT shooting.
"('Smith,Josh', 'pts', '11')","PLAYER_FIRST PLAYER_LAST led the Hawks with STAT points, playing only 19 minutes."
"('ATL', 'fg3', '5')", Atlanta was up 36 35 with 5 minutes left in the opening half.
"('Mayo,O.J.', 'pts', '18')","PLAYER_LAST scored STAT apiece for Memphis, while Mike Conley had 15."
"('Johnson,Joe', 'pts', '10')",PLAYER_LAST was smothered by the Grizzlies and finished with STAT points on 4 of STAT shooting.
"('Johnson,Joe', 'fg', '4')",PLAYER_LAST was smothered by the Grizzlies and finished with _STAT_ on STAT of _STAT_ shooting.
"('Johnson,Joe', 'pts', '10')",PLAYER_LAST was smothered by the Grizzlies and finished with STAT points on 4 of STAT shooting.
"('MEM', 'pts', '96')","Rudy Gay scored 21 points, four other teammates were in double figures and Memphis blew out the listless Hawks 96 77 Thursday night."
"('Gay,Rudy', 'pts', '21')","PLAYER_FIRST PLAYER_LAST scored STAT points, four other teammates were in double figures and Memphis blew out the listless Hawks 96 77 Thursday night."
"('Gay,Rudy', 'stl', '3')",PLAYER_LAST had STAT steals and became Memphis' career leader in that category.
"('Gasol,Marc', 'pts', '11')","PLAYER_FIRST PLAYER_LAST turned in a double double with STAT points and _STAT_ rebounds, while Dante Cunningham chipped in with _STAT_ rebounds off the bench."
"('Gasol,Marc', 'trb', '10')","PLAYER_FIRST PLAYER_LAST turned in a double double with STAT rebounds, while Dante Cunningham chipped in with STAT rebounds off the bench."
"('Gasol,Marc', 'trb', '10')","PLAYER_FIRST PLAYER_LAST turned in a double double with STAT rebounds, while Dante Cunningham chipped in with STAT rebounds off the bench."
"('ATL', 'pts', '77')","Rudy Gay scored 21 points, four other teammates were in double figures and Memphis blew out the listless Hawks 96 77 Thursday night."
"('Shumpert,Iman', 'ast', '8')",Knicks rookie PLAYER_FIRST PLAYER_LAST had a career high STAT assists.
"('Rose,Derrick', 'pts', '32')","PLAYER_LAST had STAT points, _STAT_ assists and a basket seemingly every time the Knicks were poised to rally in the Bulls' 105 102 victory."
"('Rose,Derrick', 'ast', '13')",PLAYER_LAST had 32 STAT assists and a basket seemingly every time the Knicks were poised to rally in the Bulls' 105 102 victory.
"('Brewer,Ronnie', 'fg', '2')",Joakim Noah had STAT dunks and PLAYER_LAST added a third as the Bulls pulled ahead 55 42 with 25.8 seconds remaining.
"('NYK', 'pts', '102')","Rose had 32 points, _STAT_ assists and a basket seemingly every time the Knicks were poised to rally in the Bulls' 105 102 victory."
"('Douglas,Toney', 'pts', '6')","The Knicks got just STAT points off the bench, all by PLAYER_FIRST Douglas."
"('CHI', 'pts', '105')","Rose had 32 points, _STAT_ assists and a basket seemingly every time the Knicks were poised to rally in the Bulls' 105 102 victory."
"('Duncan,Tim', 'pts', '19')",uncan needs STAT rebounds to surpass Charles Oakley and become among the NBA's top 20 rebounders of all time.
"('Parker,Tony', 'ast', '7')","Game notes
 PLAYER_LAST needs STAT assists to surpass Avery Johnson for the franchise record."
"('Evans,Tyreke', 'pts', '18')","PLAYER_FIRST PLAYER_LAST scored STAT points, Marcus Thornton and Jason Thompson added _STAT_ points and _STAT_ rebounds for the Kings."
"('POR', 'pts', '92')","Marcus Thornton scored _STAT_ points the Kings, who snapped a five game losing streak by beating Portland 95 92 Thursday night."
"('Thornton,Marcus', 'pts', '20')","PLAYER_FIRST PLAYER_LAST scored STAT points the Kings, who snapped a five game losing streak by beating Portland 95 92 Thursday night."
"('Aldridge,LaMarcus', 'fg', '12')",PLAYER_LAST made his first six shots and had STAT in the opening quarter when the Blazers led 30 27.
"('Felton,Raymond', 'pts', '15')",Jamal Crawford scored _STAT_ points and PLAYER_FIRST PLAYER_LAST STAT points and 10 assists.
"('Felton,Raymond', 'ast', '10')",Jamal Crawford PLAYER_FIRST PLAYER_LAST STAT assists.
"('SAC', 'pts', '95')",A jumper by Evans gave Sacramento a 95 90 cushion with 15.2 seconds remaining.
"('Thompson,Jason', 'pts', '13')","Tyreke Evans scored 18 points, Marcus Thornton and PLAYER_FIRST PLAYER_LAST added STAT points and _STAT_ rebounds for the Kings."
"('Thompson,Jason', 'trb', '12')",Tyreke Evans scored 18 Marcus Thornton and PLAYER_FIRST PLAYER_LAST added STAT rebounds for the Kings.
"('Evans,Tyreke', 'fg3', '0')",PLAYER_LAST later followed with a three point play to give Sacramento a 68 65 lead.
"('Crawford,Jamal', 'pts', '17')",PLAYER_FIRST PLAYER_LAST scored STAT points and Raymond Felton _STAT_ points and 10 assists.
"('Salmons,John', 'fg3', '3')",PLAYER_LAST entered the game shooting 35 percent from the field and 21 percent on STAT pointers.
"('Salmons,John', 'fg', '8')","Not this bad,"" said Salmons, who also had STAT rebounds."
"('Salmons,John', 'trb', '8')","Not this bad,"" said Salmons, who also had STAT rebounds."
"('SAC', 'fg3', '5')","Marcus Thornton scored _STAT_ the Kings, who snapped a five game losing streak by beating Portland 95 92 Thursday night."
"('SAC', 'pts', '95')","Marcus Thornton scored _STAT_ points the Kings, who snapped a five game losing streak by beating Portland 95 92 Thursday night."
"('POR', 'ft', '8')",Portland made just 8 of _STAT_ free throws.
"('Millsap,Paul', 'pts', '15')",PLAYER_FIRST Milsap had STAT points and _STAT_ rebounds for Utah.
"('Millsap,Paul', 'trb', '11')",PLAYER_FIRST Milsap had STAT rebounds for Utah.
"('Curry,Stephen', 'fg', '10')"," PLAYER_LAST also had a solid night shooting, going STAT of 14."
"('Ellis,Monta', 'fg3', '3')",He and PLAYER_LAST also had STAT steals apiece.
"('Ellis,Monta', 'stl', '3')",He and PLAYER_LAST also had STAT steals apiece.
"('Lee,David', 'pts', '23')",PLAYER_LAST added STAT points and _STAT_ rebounds for the Warriors.
"('Lee,David', 'trb', '14')",PLAYER_LAST added STAT rebounds for the Warriors.
"('UTA', 'orb', '15')",Paul Milsap had _STAT_ rebounds for Utah.
"('Curry,Stephen', 'fg3', '2')",PLAYER_LAST then made an 18 footer with five tenths of a second left to give the Warriors a STAT point halftime lead.
"('Williams,Mo', 'pts', '13')",PLAYER_LAST finished with STAT and Randy Foye 17.
"('Harrington,Al', 'fg', '3')","Gallinari hit consecutive STAT pointers to open the quarter, and PLAYER_LAST closed it with two straight STAT pointers."
"('Harrington,Al', 'fg3', '2')","Gallinari hit consecutive 3 pointers to open the quarter, and PLAYER_LAST closed it with STAT straight 3 pointers."
"('Harrington,Al', 'fg', '3')","Gallinari hit consecutive STAT pointers to open the quarter, and PLAYER_LAST closed it with two straight STAT pointers."
"('Turkoglu,Hedo', 'pts', '18')",PLAYER_FIRST PLAYER_LAST finished with STAT points and Ryan Anderson chipped in 17.
"('CLE', 'pts', '94')","Since then, the Magic have dug out of the muck, earning their second straight victory, 102 94 over the Cleveland Cavaliers Friday night."
"('ORL', 'pts', '102')","Since then, the Magic have dug out of the muck, earning their second straight victory, 102 94 over the Cleveland Cavaliers Friday night."
"('ORL', 'fg3', '9')",Orlando continues a stretch of nine games in 13 days Saturday at Indiana.
"('Gee,Alonzo', 'pts', '20')","PLAYER_FIRST PLAYER_LAST led Cleveland with STAT points, followed by Kyrie Irving with 18."
"('Richardson,Jason', 'pts', '19')",PLAYER_FIRST PLAYER_LAST also added STAT points in his first action in two games after resting a sore knee.
"('Haslem,Udonis', 'fg3', '0')",James led a makeshift lineup that included PLAYER_FIRST PLAYER_LAST and Mike Miller to a 15 STAT spurt in the quarter.
"('James,LeBron', 'fg', '8')","PLAYER_LAST scored the last STAT of the third, including a long jumper that made it 67 63."
"('MIA', 'ft', '11')"," Game notes
The Heat only made 11 of _STAT_ free throws."
"('Bosh,Chris', 'pts', '12')", Mario Chalmers scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT to help the Heat in a needed bounce back game.
"('James,LeBron', 'fg3', '0')","Needing a jumpstart in the fourth, PLAYER_LAST shifted to point guard, sparking a dominant late run that put away the pesky Sixers."
"('James,LeBron', 'fg3', '0')",PLAYER_LAST led a makeshift lineup that included Udonis Haslem and Mike Miller to a 15 STAT spurt in the quarter.
