event,sentence
"('Jordan,DeAndre', 'trb', '18')",Crawford had 16 Chris Paul added _STAT_ assists and PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Clippers.
"('Beverley,Patrick', 'stl', '4')",PLAYER_LAST had a career high STAT steals.
"('LAC', 'ft', '14')"," Los Angeles shot 14 for 23 on free throws, but just 9 for 24 on 3 pointers."
"('LAC', 'fg3', '9')"," Los Angeles shot 14 for 23 on free throws, but just 9 for 24 on 3 pointers."
"('Griffin,Blake', 'trb', '7')",PLAYER_LAST also had STAT rebounds and Redick shot 8 for 15 from the field.
"('HOU', 'ft', '17')",Houston finished 17 of 27 from the free throw line.
"('Collison,Darren', 'pts', '10')",PLAYER_FIRST PLAYER_LAST added STAT points off the bench.
"('Paul,Chris', 'pts', '14')","Crawford had 16 points, PLAYER_FIRST PLAYER_LAST added STAT points and _STAT_ assists and DeAndre Jordan had _STAT_ points and _STAT_ rebounds for the Clippers."
"('Paul,Chris', 'ast', '13')",Crawford had 16 PLAYER_FIRST PLAYER_LAST added STAT assists and DeAndre Jordan had _STAT_ rebounds for the Clippers.
"('Redick,J.J.', 'fg', '8')", The Clippers opened up an 18 STAT lead midway through the first quarter as PLAYER_LAST scored STAT of Los Angeles' first 10 points.
"('Redick,J.J.', 'fg', '8')", The Clippers opened up an 18 STAT lead midway through the first quarter as PLAYER_LAST scored STAT of Los Angeles' first 10 points.
"('Crawford,Jamal', 'pts', '16')","PLAYER_LAST had STAT points, Chris Paul added _STAT_ points and _STAT_ assists and DeAndre Jordan had _STAT_ points and _STAT_ rebounds for the Clippers."
"('Parsons,Chandler', 'pts', '23')","PLAYER_FIRST PLAYER_LAST added STAT points and eight rebounds, while Patrick Beverley scored 19 points."
"('Parsons,Chandler', 'trb', '8')","PLAYER_FIRST PLAYER_LAST added STAT rebounds, while Patrick Beverley scored 19 points."
"('Thompson,Klay', 'pts', '12')",PLAYER_FIRST PLAYER_LAST scored 10 of his STAT points in the third quarter for the Warriors.
"('Randolph,Zach', 'pts', '23')", PLAYER_LAST had STAT points and _STAT_ rebounds to lead six Memphis players in double figures.
"('Randolph,Zach', 'trb', '11')", PLAYER_LAST had STAT rebounds to lead six Memphis players in double figures.
"('Gasol,Marc', 'pts', '18')", PLAYER_LAST had STAT points and Memphis won its 10th straight over the Warriors.
"('Miller,Mike', 'pts', '15')","PLAYER_FIRST PLAYER_LAST finished with STAT points, connecting on all but one of his five shots from beyond the 3 point arc."
"('Conley,Mike', 'pts', '20')","""It's good to finally have our identity and get a good win,"" said guard PLAYER_FIRST Conley, who had STAT points and six assists."
"('Conley,Mike', 'ast', '6')","""It's good to finally have our identity and get a good win,"" said guard PLAYER_FIRST Conley, who had STAT assists."
"('Iguodala,Andre', 'pts', '19')","PLAYER_FIRST PLAYER_LAST had STAT points, hitting 8 of 10 shots."
"('Iguodala,Andre', 'fg', '8')",PLAYER_FIRST PLAYER_LAST had 19 hitting STAT of 10 shots.
"('Conley,Mike', 'fg3', '1')",PLAYER_FIRST Miller finished with 15 connecting on all but STAT of his five shots from beyond the 3 point arc.
"('GSW', 'fg3', '10')",Klay Thompson scored 10 of his _STAT_ in the third quarter for the Warriors.
"('Lee,David', 'pts', '13')",PLAYER_FIRST PLAYER_LAST finished with STAT points and nine rebounds before fouling out in the fourth quarter.
"('Lee,David', 'trb', '9')",PLAYER_FIRST PLAYER_LAST finished with STAT rebounds before fouling out in the fourth quarter.
"('Curry,Stephen', 'pts', '22')","PLAYER_FIRST Curry, who returned after missing Friday night's loss at San Antonio with a bruised left ankle, led the Warriors with STAT points."
"('Mayo,O.J.', 'pts', '28')","PLAYER_LAST had STAT points and Caron Butler added 19 for the Bucks, who were playing their second straight game without forward Larry Sanders."
"('Ellis,Monta', 'fg', '6')","After a hot first half, PLAYER_LAST had only STAT no assists after halftime."
"('Butler,Caron', 'pts', '19')","Mayo had _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for the Bucks, who were playing their second straight game without forward Larry Sanders."
"('Williams,Mo', 'pts', '8')",Both PLAYER_FIRST PLAYER_LAST and Dorelll Wright played well off the Portland bench and scored STAT points each.
"('Lillard,Damian', 'pts', '4')","Lillard, last year's rookie of the year, had STAT points on 1 of 15 shooting."
"('Lillard,Damian', 'fg', '1')","Lillard, last year's rookie of the year, had four on STAT of 15 shooting."
"('Cousins,DeMarcus', 'pts', '33')", PLAYER_FIRST PLAYER_LAST had 15 of his STAT points in the fourth quarter and also grabbed _STAT_ rebounds to lead the Kings.
"('Cousins,DeMarcus', 'trb', '12')", PLAYER_FIRST PLAYER_LAST had 15 of his _STAT_ in the fourth quarter and also grabbed STAT rebounds to lead the Kings.
"('Matthews,Wesley', 'fg3', '3')",PLAYER_LAST made STAT 3s and had 19 of his _STAT_ in the second half.
"('Matthews,Wesley', 'pts', '21')",PLAYER_LAST made three 3s and had 19 of his STAT points in the second half.
"('SAC', 'trb', '33')", DeMarcus Cousins had 15 of his _STAT_ in the fourth quarter and also grabbed _STAT_ rebounds to lead the Kings.
"('Wright,Dorell', 'pts', '8')",Both Mo Williams and Dorelll PLAYER_LAST played well off the Portland bench and scored STAT points each.
"('Hardaway,Tim', 'pts', '11')", PLAYER_FIRST Duncan took just four shots but finished with STAT points and _STAT_ rebounds as San Antonio (6 1) shot 54 percent.
"('Duncan,Tim', 'pts', '11')", PLAYER_FIRST PLAYER_LAST took just four shots but finished with STAT points and _STAT_ rebounds as San Antonio (6 1) shot 54 percent.
"('Duncan,Tim', 'trb', '10')", PLAYER_FIRST PLAYER_LAST took just four shots but finished with STAT rebounds as San Antonio (6 1) shot 54 percent.
"('Duncan,Tim', 'fg', '1')","Naturally, the way this STAT went, PLAYER_LAST made it."
"('Green,Danny', 'pts', '24')",PLAYER_FIRST PLAYER_LAST had STAT points and a career high _STAT_ rebounds in the Spurs' fourth straight victory.
"('Green,Danny', 'trb', '10')",PLAYER_FIRST PLAYER_LAST had a career high STAT rebounds in the Spurs' fourth straight victory.
"('Leonard,Kawhi', 'pts', '18')",PLAYER_FIRST PLAYER_LAST scored STAT points and Tony Parker had 17 in a game that was close for about 3 minutes.
"('Parker,Tony', 'pts', '17')",Kawhi Leonard scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT in a game that was close for about 3 minutes.
"('World Peace,Metta', 'pts', '13')",PLAYER_FIRST PLAYER_LAST scored STAT points for the Knicks.
"('Wall,John', 'fg3', '1')","After Ibaka scored to cut Washington's lead to STAT point, Durant blocked a shot by PLAYER_LAST and streaked toward the other end before being fouled."
"('Harrington,Al', 'pts', '11')"," Trevor Ariza scored 15 points, PLAYER_LAST and Gortat had STAT and Wall had 10 for the Wizards."
"('Webster,Martell', 'fg', '3')",PLAYER_LAST missed a STAT point attempt and Reggie Jackson rebounded for the Thunder.
"('Hilario,Nene', 'pts', '14')","PLAYER_FIRST had STAT points, seven rebounds and six assists."
"('Hilario,Nene', 'trb', '7')",PLAYER_FIRST had 14 STAT rebounds and six assists.
"('Hilario,Nene', 'ast', '6')",PLAYER_FIRST had 14 seven rebounds and STAT assists.
"('Beal,Bradley', 'pts', '34')",PLAYER_FIRST PLAYER_LAST scored a career high STAT points for the Wizards.
"('Ariza,Trevor', 'pts', '15')"," PLAYER_FIRST PLAYER_LAST scored STAT points, Harrington and Gortat had 11 and Wall had 10 for the Wizards."
"('Jackson,Reggie', 'pts', '12')",PLAYER_LAST came off the bench to score STAT for the Thunder.
"('WAS', 'ft', '13')",The Wizards hurt themselves by going 13 of 26 at the free throw line.
"('Durant,Kevin', 'fg3', '1')","After Ibaka scored to cut Washington's lead to STAT point, PLAYER_LAST blocked a shot by Wall and streaked toward the other end before being fouled."
"('Wall,John', 'pts', '10')"," Trevor Ariza scored 15 points, Harrington and Gortat had 11 and PLAYER_LAST had STAT for the Wizards."
"('WAS', 'pts', '105')",The Wizards led 105 102 after a driving layup by Marcin Gortat with 1:20 left.
"('Gortat,Marcin', 'pts', '11')"," Trevor Ariza scored 15 points, Harrington and PLAYER_LAST had STAT and Wall had 10 for the Wizards."
"('Westbrook,Russell', 'pts', '13')",PLAYER_LAST scored STAT points but went just 4 of 16 from the field.
"('Westbrook,Russell', 'fg', '4')",PLAYER_LAST scored _STAT_ but went just STAT of 16 from the field.
"('Jackson,Reggie', 'fg3', '0')",Webster missed a 3 point attempt and PLAYER_FIRST PLAYER_LAST rebounded for the Thunder.
"('Morris,Marcus', 'fg3', '2')","""The first STAT years I couldn't play without fouling,"" PLAYER_LAST said."
"('Smith,Jason', 'fg3', '0')",Smith's 14 first half matched his full game season high and he broke the 20 point mark for the fifth time in his career.
"('Morris,Marcus', 'fg3', '2')",PLAYER_LAST added a dunk and Phoenix went on a 9 STAT run to open an 89 81 lead with 3:31 to go.
"('Davis,Anthony', 'pts', '14')","PLAYER_FIRST Davis, who entered the game averaging _STAT_ points and 11.5 rebounds per game, was held to STAT and 12."
"('Green,Gerald', 'pts', '15')","PLAYER_FIRST PLAYER_LAST scored STAT and Goran Dragic added 12 for the Suns, who have won four of five."
"('Dragic,Goran', 'pts', '12')","Gerald Green scored 15 and PLAYER_FIRST PLAYER_LAST added STAT for the Suns, who have won four of five."
"('Dragic,Goran', 'fg', '4')","Gerald Green scored 15 and PLAYER_FIRST PLAYER_LAST added 12 for the Suns, who have won STAT of five."
"('Holiday,Jrue', 'pts', '16')",Jason Smith scored _STAT_ points while PLAYER_FIRST PLAYER_LAST and Anthony Morrow each had STAT for the Pelicans.
"('Smith,Jason', 'pts', '22')",PLAYER_FIRST PLAYER_LAST scored STAT points while Jrue Holiday and Anthony Morrow each had 16 for the Pelicans.
"('Morrow,Anthony', 'pts', '16')",Jason Smith scored _STAT_ points while Jrue Holiday and PLAYER_FIRST PLAYER_LAST each had STAT for the Pelicans.
"('Gordon,Eric', 'fg', '5')"," PLAYER_FIRST Gordon's 3 pointer made it a STAT point game, but Dragic and Bledsoe hit 3 pointers to extend the Suns' lead to 10."
"('Morris,Markieff', 'fg', '9')",PLAYER_LAST added a dunk and Phoenix went on a STAT 2 run to open an 89 81 lead with 3:31 to go.
"('LAL', 'fg3', '10')","Ricky Rubio had 12 _STAT_ assists and _STAT_ rebounds for the Timberwolves, who hadn't beaten the Lakers since March 6, 2007."
"('MIN', 'orb', '12')","Ricky Rubio had 12 _STAT_ assists and _STAT_ rebounds for the Timberwolves, who hadn't beaten the Lakers since March 6, 2007."
"('MIN', 'fg3', '10')","Ricky Rubio had 12 _STAT_ assists and _STAT_ rebounds for the Timberwolves, who hadn't beaten the Lakers since March 6, 2007."
"('Gasol,Pau', 'pts', '11')"," PLAYER_FIRST PLAYER_LAST managed just STAT points and STAT rebounds for the Lakers, who had won 13 straight at home over Minnesota."
"('Gasol,Pau', 'trb', '11')"," PLAYER_FIRST PLAYER_LAST managed just STAT STAT rebounds for the Lakers, who had won 13 straight at home over Minnesota."
"('Gasol,Pau', 'pts', '11')"," PLAYER_FIRST PLAYER_LAST managed just STAT points and STAT rebounds for the Lakers, who had won 13 straight at home over Minnesota."
"('Gasol,Pau', 'trb', '11')"," PLAYER_FIRST PLAYER_LAST managed just STAT STAT rebounds for the Lakers, who had won 13 straight at home over Minnesota."
"('Rubio,Ricky', 'pts', '12')","PLAYER_FIRST PLAYER_LAST had STAT points, _STAT_ assists and _STAT_ rebounds for the Timberwolves, who hadn't beaten the Lakers since March 6, 2007."
"('Rubio,Ricky', 'ast', '14')","PLAYER_FIRST PLAYER_LAST had 12 STAT assists and _STAT_ rebounds for the Timberwolves, who hadn't beaten the Lakers since March 6, 2007."
"('Rubio,Ricky', 'trb', '10')","PLAYER_FIRST PLAYER_LAST had 12 _STAT_ assists and STAT rebounds for the Timberwolves, who hadn't beaSTAT the Lakers since March 6, 2007."
"('Henry,Xavier', 'trb', '8')","PLAYER_FIRST PLAYER_LAST had a career high STAT rebounds for the Lakers, but he struggled again with 1 for STAT shooting."
"('Henry,Xavier', 'fg', '1')","PLAYER_FIRST PLAYER_LAST had a career high eight rebounds for the Lakers, but he struggled again with STAT for 8 shooting."
"('Henry,Xavier', 'trb', '8')","PLAYER_FIRST PLAYER_LAST had a career high STAT rebounds for the Lakers, but he struggled again with 1 for STAT shooting."
"('Kidd-Gilchrist,Michael', 'pts', '16')","PLAYER_FIRST Kidd Gilchrist had STAT points, but none in the second half."
"('CHA', 'fg3', '5')",The Bobcats have lost two in a row at home after winning five straight.
"('CHA', 'fg', '33')", The Hawks trailed by eight at halftime but shot 72 percent from the floor in the third quarter; the Bobcats managed just 33 percent.
"('Martin,Cartier', 'fg', '5')",Horford finished 9 of 15 from the field; PLAYER_LAST was STAT of 7.
"('McRoberts,Josh', 'pts', '19')",PLAYER_FIRST PLAYER_LAST led the Bobcats (3 4) with STAT points and seven assists.
"('McRoberts,Josh', 'fg', '7')",PLAYER_FIRST PLAYER_LAST led the Bobcats (3 4) with STAT assists.
"('McRoberts,Josh', 'ast', '7')",PLAYER_FIRST PLAYER_LAST led the Bobcats (3 4) with STAT assists.
"('Jefferson,Al', 'pts', '10')",PLAYER_FIRST PLAYER_LAST had STAT points and seven rebounds in his first game since Oct.
"('Jefferson,Al', 'trb', '7')",PLAYER_FIRST PLAYER_LAST had STAT rebounds in his first game since Oct.
"('Jefferson,Al', 'pts', '10')",PLAYER_LAST looked slow and rusty and was a non factor in the opening half with no points and one rebound in STAT minutes.
"('Martin,Cartier', 'pts', '16')","PLAYER_FIRST PLAYER_LAST scored STAT points off the bench, including a pair of 3 pointers to help push the lead to 14."
"('Martin,Cartier', 'fg3', '3')","PLAYER_FIRST PLAYER_LAST scored _STAT_ off the bench, including a pair of STAT pointers to help push the lead to 14."
"('Teague,Jeff', 'fg3', '1')",Jefferson looked slow and rusty and was a non factor in the opening half with no STAT rebound in 10 minutes.
"('Horford,Al', 'fg', '9')",PLAYER_LAST finished STAT of 15 from the field; Martin was 5 of 7.
"('Gasol,Marc', 'pts', '15')","PLAYER_FIRST Gasol, who showed his frustration at times during the second half, finished with STAT points and six rebounds."
"('Gasol,Marc', 'trb', '6')","PLAYER_FIRST Gasol, who showed his frustration at times during the second half, finished with STAT rebounds."
"('Stephenson,Lance', 'pts', '13')","Stephenson, who is playing the best basketball of his career, finished with STAT points, 11 rebounds, a career high _STAT_ assists and only one turnover."
"('Stephenson,Lance', 'trb', '11')","Stephenson, who is playing the best basketball of his career, finished with 13 STAT rebounds, a career high _STAT_ assists and only one turnover."
"('Stephenson,Lance', 'ast', '12')","Stephenson, who is playing the best basketball of his career, finished with 13 11 rebounds, a career high STAT assists and only one turnover."
"('Hill,George', 'fg3', '0')","""We are not looking at this 8 STAT start,"" said George, the NBA's Most Improved Player last season."
"('George,Paul', 'fg', '9')",PLAYER_LAST scored seven during a key STAT 3 stretch to close out the third quarter.
"('George,Paul', 'fg3', '0')","""We are not looking at this 8 STAT start,"" said George, the NBA's Most Improved Player last season."
"('Green,Danny', 'pts', '18')","PLAYER_FIRST PLAYER_LAST scored STAT points, Tony Parker had 14 and the Spurs rolled to an easy 109 85 victory over the 76ers on Monday night."
"('Carter-Williams,Michael', 'pts', '8')", Rookie PLAYER_FIRST Carter Williams had a season low STAT points on 2 for 11 shooting for Philadelphia.
"('Carter-Williams,Michael', 'fg', '2')", Rookie PLAYER_FIRST Carter Williams had a season low eight on STAT for 11 shooting for Philadelphia.
"('Parker,Tony', 'pts', '14')","Danny Green scored 18 points, PLAYER_FIRST PLAYER_LAST had STAT and the Spurs rolled to an easy 109 85 victory over the 76ers on Monday night."
"('Leonard,Kawhi', 'fg', '6')","Six players scored in double figures for San Antonio, including PLAYER_FIRST PLAYER_LAST (13) and Marco Belinelli (12)."
"('SAS', 'pts', '109')","Danny Green scored 18 points, Tony Parker had 14 and the Spurs rolled to an easy 109 85 victory over the 76ers on Monday night."
"('Bradley,Avery', 'pts', '24')","PLAYER_LAST scored STAT points as the Boston Celtics beat the Orlando Magic for the second time in four days, 120 105 on Monday night."
"('Olynyk,Kelly', 'pts', '16')",PLAYER_FIRST PLAYER_LAST and Jeff Green each also had STAT points for Boston.
